date,MSCI_EMI
2005-09-26,4095.07711262405
2005-09-27,4163.0366398481
2005-09-28,4140.2631175494
2005-09-29,4161.9643581197
2005-09-30,4198.37686273375
2005-10-03,4246.911831246
2005-10-04,4263.9467075392
2005-10-05,4249.786872534
2005-10-06,4149.25965103521
2005-10-07,4165.459975595
2005-10-10,4157.454286601
2005-10-11,4219.7137677739
2005-10-12,4175.3596315402
2005-10-13,4088.98981503
2005-10-14,4031.67575404
2005-10-17,4052.13202526476
2005-10-18,4043.294402896
2005-10-19,3954.457086265
2005-10-20,4003.464865931
2005-10-21,4005.596423452
2005-10-24,4046.59554974192
2005-10-25,4037.88712029756
2005-10-26,4113.65687780025
2005-10-27,4067.377495204
2005-10-28,4050.583501525
2005-10-31,4125.85491483
2005-11-01,4171.61593227225
2005-11-02,4202.49326883796
2005-11-03,4231.8875407421
2005-11-04,4252.89239223575
2005-11-07,4283.397554965
2005-11-08,4267.0599451425
2005-11-09,4317.43511260313
2005-11-10,4325.13269402007
2005-11-11,4356.767186695
2005-11-14,4377.66077688375
2005-11-15,4364.93084225875
2005-11-16,4347.17688118247
2005-11-17,4379.27462387859
2005-11-18,4381.72416529938
2005-11-21,4356.58283619456
2005-11-22,4298.1758046852
2005-11-23,4327.543416768
2005-11-24,4339.444039056
2005-11-25,4329.881455284
2005-11-28,4319.45760249649
2005-11-29,4303.6608703304
2005-11-30,4306.5588104805
2005-12-01,4326.6103818795
2005-12-02,4301.11764879888
2005-12-05,4303.9522624085
2005-12-06,4305.9383994523
2005-12-07,4349.596088939
2005-12-08,4331.4247332125
2005-12-09,4348.550890848
2005-12-12,4335.38009629616
2005-12-13,4347.0653020775
2005-12-14,4374.270421456
2005-12-15,4441.361193126
2005-12-16,4413.69450688
2005-12-19,4404.6254840815
2005-12-20,4396.768388842
2005-12-21,4442.3983681305
2005-12-22,4436.85578957664
2005-12-23,4463.47368511111
2005-12-26,4450.972657173
2005-12-27,4478.20234222378
2005-12-28,4436.51726611145
2005-12-29,4461.9379765025
2005-12-30,4456.1433529365
2006-01-02,4466.5568449425
2006-01-03,4475.3570417364
2006-01-04,4498.39826356872
2006-01-05,4530.62458485027
2006-01-06,4510.58076807725
2006-01-09,4528.73131443221
2006-01-10,4534.91871038416
2006-01-11,4496.828403942
2006-01-12,4570.385628897
2006-01-13,4542.40548206725
2006-01-16,4556.51871624134
2006-01-17,4511.31772462509
2006-01-18,4456.04982325499
2006-01-19,4476.60179972032
2006-01-20,4510.224512482
2006-01-23,4473.07887289575
2006-01-24,4571.94852678012
2006-01-25,4642.571091816
2006-01-26,4700.395442737
2006-01-27,4771.3279261414
2006-01-30,4753.90019713692
2006-01-31,4733.979700544
2006-02-01,4779.604704384
2006-02-02,4711.502113395
2006-02-03,4649.76442508832
2006-02-06,4755.62856644
2006-02-07,4771.00524673344
2006-02-08,4685.8017817368
2006-02-09,4688.525259881
2006-02-10,4712.077248827
2006-02-13,4671.46978924175
2006-02-14,4665.3313940805
2006-02-15,4611.84621671499
2006-02-16,4639.591162815
2006-02-17,4665.37699050549
2006-02-20,4706.40307917779
2006-02-21,4726.344154816
2006-02-22,4714.39893882213
2006-02-23,4771.93742036262
2006-02-24,4783.56827300925
2006-02-27,4878.2348934345
2006-02-28,4808.62353470408
2006-03-01,4841.82917013195
2006-03-02,4820.39253820125
2006-03-03,4827.82579810912
2006-03-06,4850.19068274975
2006-03-07,4724.80286156898
2006-03-08,4709.53692237582
2006-03-09,4698.5534036735
2006-03-10,4686.1040961829
2006-03-13,4744.6321144275
2006-03-14,4737.6824955036
2006-03-15,4778.10005608
2006-03-16,4798.44537987375
2006-03-17,4846.8888285195
2006-03-20,4941.10450432775
2006-03-21,4914.409148187
2006-03-22,4848.55667550225
2006-03-23,4882.66494028
2006-03-24,4832.1574812704
2006-03-27,4866.3288655065
2006-03-28,4829.317786404
2006-03-29,4840.9033407896
2006-03-30,4825.2440396052
2006-03-31,4841.8337243318
2006-04-03,4892.95643118254
2006-04-04,4870.1897431872
2006-04-05,4872.329787
2006-04-06,4935.960541004
2006-04-07,4997.9150414034
2006-04-10,4984.6670321895
2006-04-11,4937.41135804862
2006-04-12,4899.8982432765
2006-04-13,4918.5822515034
2006-04-14,4943.345992429
2006-04-17,4937.00356383925
2006-04-18,4937.748506565
2006-04-19,4983.3517130325
2006-04-20,5080.359253915
2006-04-21,5035.17481691863
2006-04-24,5071.71617547675
2006-04-25,5081.1174581625
2006-04-26,5187.414791902
2006-04-27,5158.6146796435
2006-04-28,5047.377443819
2006-05-01,5079.8527383109
2006-05-02,5157.955072564
2006-05-03,5191.529873757
2006-05-04,5201.5986116608
2006-05-05,5262.48124299666
2006-05-08,5324.341486848
2006-05-09,5308.5859654824
2006-05-10,5313.4298297575
2006-05-11,5313.5185749998
2006-05-12,5349.9381732588
2006-05-15,5257.8763999832
2006-05-16,5190.33071025
2006-05-17,5256.028120112
2006-05-18,5109.6160257786
2006-05-19,5082.728522899
2006-05-22,4882.561935489
2006-05-23,5056.4340208375
2006-05-24,4933.857881908
2006-05-25,4881.701877
2006-05-26,5017.8209808708
2006-05-29,5028.40395040676
2006-05-30,5061.257924786
2006-05-31,5041.4329667093
2006-06-01,4951.0437373425
2006-06-02,5106.27660874965
2006-06-05,5043.32271856
2006-06-06,5021.878740975
2006-06-07,4880.73884592
2006-06-08,4686.046927968
2006-06-09,4771.62848919765
2006-06-12,4691.927835675
2006-06-13,4543.8059159
2006-06-14,4598.640417908
2006-06-15,4723.94854022975
2006-06-16,4860.79762807385
2006-06-19,4910.0597074715
2006-06-20,4890.2101295139
2006-06-21,4969.2019741025
2006-06-22,5155.156937025
2006-06-23,5189.7492574837
2006-06-26,5161.3687022875
2006-06-27,5144.0628787884
2006-06-28,5121.511455357
2006-06-29,5144.226235173
2006-06-30,5355.3725331156
2006-07-03,5324.7586406465
2006-07-04,5360.0821450278
2006-07-05,5416.7929196301
2006-07-06,5366.903448928
2006-07-07,5347.0143112485
2006-07-10,5374.12454942832
2006-07-11,5337.324704209
2006-07-12,5384.0918164338
2006-07-13,5329.241588707
2006-07-14,5210.62141567824
2006-07-17,5147.7453028092
2006-07-18,5095.413292592
2006-07-19,5090.2232751958
2006-07-20,5122.867538627
2006-07-21,5136.178627709
2006-07-24,5116.0876772316
2006-07-25,5174.3735443402
2006-07-26,5146.261153365
2006-07-27,5155.18171113
2006-07-28,5190.73988521275
2006-07-31,5226.608058756
2006-08-01,5182.9675536779
2006-08-02,5213.413046352
2006-08-03,5183.312151305
2006-08-04,5199.65073210528
2006-08-07,5158.41766053
2006-08-08,5197.4906381476
2006-08-09,5184.941827054
2006-08-10,5180.0375829715
2006-08-11,5217.929669666
2006-08-14,5258.771888524
2006-08-15,5262.000555312
2006-08-16,5270.0865416679
2006-08-17,5332.3286639128
2006-08-18,5462.67468949485
2006-08-21,5429.4530766398
2006-08-22,5532.084912354
2006-08-23,5505.106850815
2006-08-24,5459.7067638286
2006-08-25,5500.80139601096
2006-08-28,5489.53421838
2006-08-29,5474.34519566
2006-08-30,5497.8470011416
2006-08-31,5551.027043048
2006-09-01,5607.53943696
2006-09-04,5650.188256275
2006-09-05,5647.761670509
2006-09-06,5697.43628932126
2006-09-07,5684.67745187274
2006-09-08,5702.81997676644
2006-09-11,5539.63140817
2006-09-12,5562.7504962232
2006-09-13,5592.5087329713
2006-09-14,5691.69303042392
2006-09-15,5704.30861972729
2006-09-18,5694.914974112
2006-09-19,5751.731831118
2006-09-20,5751.4080189016
2006-09-21,5878.294546641
2006-09-22,5842.54700304939
2006-09-25,5820.453385299
2006-09-26,5864.44866126
2006-09-27,5920.988953348
2006-09-28,5971.226664015
2006-09-29,6042.574671246
2006-10-02,6012.8217532956
2006-10-03,6109.832837218
2006-10-04,6096.30864802125
2006-10-05,6119.5997825214
2006-10-06,6131.9820585845
2006-10-09,6125.6395580854
2006-10-10,6086.73060315141
2006-10-11,6039.65944830633
2006-10-12,5944.517588704
2006-10-13,6012.7811562249
2006-10-16,6040.054228104
2006-10-17,6107.9396537565
2006-10-18,6117.57891393
2006-10-19,6048.023952915
2006-10-20,6089.7984326535
2006-10-23,6167.882622252
2006-10-24,6215.71653626
2006-10-25,6115.23152683239
2006-10-26,6083.68115414
2006-10-27,6044.60213813228
2006-10-30,6042.76651931495
2006-10-31,5986.9349619415
2006-11-01,6063.108743525
2006-11-02,6085.452698052
2006-11-03,6090.1632563685
2006-11-06,6104.050212736
2006-11-07,6084.058580028
2006-11-08,6103.816488481
2006-11-09,6090.47688267975
2006-11-10,6080.637991507
2006-11-13,6125.64548083545
2006-11-14,6122.7201398157
2006-11-15,6094.70876459796
2006-11-16,6156.90454982145
2006-11-17,6121.491531074
2006-11-20,6085.987308569
2006-11-21,6123.33780533375
2006-11-22,6139.895646822
2006-11-23,6168.666902688
2006-11-24,6134.68633111104
2006-11-27,6110.938505808
2006-11-28,6061.85467148066
2006-11-29,6198.00327685058
2006-11-30,6229.5667695223
2006-12-01,6320.42059396275
2006-12-04,6278.257515642
2006-12-05,6274.17631671875
2006-12-06,6287.9755510985
2006-12-07,6248.819065179
2006-12-08,6252.9832798752
2006-12-11,6177.8948247016
2006-12-12,6101.640074256
2006-12-13,6088.332968095
2006-12-14,6171.798476016
2006-12-15,6196.92445309
2006-12-18,6275.88240069921
2006-12-19,6183.68072391
2006-12-20,6162.2372419695
2006-12-21,6244.9153777
2006-12-22,6246.219468141
2006-12-25,6275.65905125625
2006-12-26,6288.94817847408
2006-12-27,6382.54967757
2006-12-28,6340.3539080292
2006-12-29,6379.412168511
2007-01-01,6388.9082670107
2007-01-02,6397.5813858585
2007-01-03,6417.790181891
2007-01-04,6392.55928233426
2007-01-05,6469.34485572896
2007-01-08,6406.21418149899
2007-01-09,6394.2719840247
2007-01-10,6302.7377848525
2007-01-11,6353.67617641716
2007-01-12,6399.5655778765
2007-01-15,6450.0428099488
2007-01-16,6475.44983327572
2007-01-17,6409.12092574338
2007-01-18,6422.5154920526
2007-01-19,6403.15679924648
2007-01-22,6415.16895448704
2007-01-23,6410.3912077464
2007-01-24,6515.8306988854
2007-01-25,6571.99414368
2007-01-26,6547.0713257115
2007-01-29,6544.6353437192
2007-01-30,6549.5974281804
2007-01-31,6480.7200063242
2007-02-01,6513.7843533672
2007-02-02,6589.50581754495
2007-02-05,6651.3111112175
2007-02-06,6639.882228265
2007-02-07,6630.169357434
2007-02-08,6578.0973864256
2007-02-09,6627.42147040511
2007-02-12,6619.96267977
2007-02-13,6608.9574504072
2007-02-14,6653.1642884524
2007-02-15,6699.8341926144
2007-02-16,6688.1238776352
2007-02-19,6655.2684255888
2007-02-20,6644.55048886404
2007-02-21,6686.63274621533
2007-02-22,6655.70877595518
2007-02-23,6647.6738750496
2007-02-26,6640.90922042733
2007-02-27,6559.56333579228
2007-02-28,6461.337890748
2007-03-01,6390.12931241316
2007-03-02,6451.42083581952
2007-03-05,6306.051356046
2007-03-06,6364.247265504
2007-03-07,6401.612131609
2007-03-08,6499.88923788778
2007-03-09,6521.65655173704
2007-03-12,6558.6097528575
2007-03-13,6657.713757086
2007-03-14,6459.1100082635
2007-03-15,6531.430912934
2007-03-16,6587.1336757464
2007-03-19,6636.03247593
2007-03-20,6616.764938952
2007-03-21,6596.419590385
2007-03-22,6617.071472358
2007-03-23,6632.162263779
2007-03-26,6652.799900636
2007-03-27,6684.28373975
2007-03-28,6674.1724113975
2007-03-29,6684.422760507
2007-03-30,6725.259411264
2007-04-02,6700.148984446
2007-04-03,6708.749743792
2007-04-04,6753.657183
2007-04-05,6753.24753367375
2007-04-06,6737.744554327
2007-04-09,6803.84267071495
2007-04-10,6841.3752596625
2007-04-11,6859.0684742769
2007-04-12,6857.992143856
2007-04-13,6937.17252876038
2007-04-16,6944.15821824
2007-04-17,6854.25231953546
2007-04-18,6838.1743229072
2007-04-19,6758.995555245
2007-04-20,6882.980825835
2007-04-23,6928.7875835085
2007-04-24,6860.1812797
2007-04-25,6807.3271683408
2007-04-26,6873.734494695
2007-04-27,6839.430148689
2007-04-30,6825.119484601
2007-05-01,6790.5093403
2007-05-02,6821.58313440162
2007-05-03,6843.86631819365
2007-05-04,6879.5732693191
2007-05-07,6855.886223326
2007-05-08,6839.822001096
2007-05-09,6873.07724977525
2007-05-10,6962.29187798
2007-05-11,6854.6432217846
2007-05-14,6917.7570584945
2007-05-15,6837.520949402
2007-05-16,6962.593462113
2007-05-17,7031.17870313
2007-05-18,7018.83383028
2007-05-21,7086.263711465
2007-05-22,7173.2116603198
2007-05-23,7171.7441359193
2007-05-24,7157.0353073674
2007-05-25,7107.2562727752
2007-05-28,7130.675163075
2007-05-29,7169.5909748712
2007-05-30,7109.150323062
2007-05-31,7196.4444871944
2007-06-01,7291.77869567
2007-06-04,7351.861136056
2007-06-05,7395.9862335539
2007-06-06,7352.8309231888
2007-06-07,7398.473487834
2007-06-08,7243.320778185
2007-06-11,7301.5241976
2007-06-12,7371.70143311
2007-06-13,7320.6177067188
2007-06-14,7432.026503883
2007-06-15,7459.87596156
2007-06-18,7498.0729092952
2007-06-19,7500.475458495
2007-06-20,7578.0043866145
2007-06-21,7586.855160786
2007-06-22,7588.7337270836
2007-06-25,7579.92032898
2007-06-26,7524.84063536
2007-06-27,7422.4233813026
2007-06-28,7456.62449142
2007-06-29,7431.9586515126
2007-07-02,7434.08587152
2007-07-03,7556.14994622
2007-07-04,7603.6849905296
2007-07-05,7690.019020563
2007-07-06,7703.213012982
2007-07-09,7765.756446321
2007-07-10,7790.58430088
2007-07-11,7790.0308844592
2007-07-12,7842.23392272
2007-07-13,7950.4143970872
2007-07-16,7923.9369295
2007-07-17,7888.45941144
2007-07-18,7829.8931995058
2007-07-19,7823.460542975
2007-07-20,7910.8816398874
2007-07-23,7902.9408418315
2007-07-24,7929.4447712634
2007-07-25,7871.905850855
2007-07-26,7910.1815609
2007-07-27,7685.8350851268
2007-07-30,7749.103854772
2007-07-31,7955.1888416
2007-08-01,7596.68467677
2007-08-02,7630.0606884
2007-08-03,7674.680399155
2007-08-06,7409.970057
2007-08-07,7485.4169984
2007-08-08,7642.2246591808
2007-08-09,7716.36331895
2007-08-10,7466.2289255785
2007-08-13,7546.56124716
2007-08-14,7573.01468364
2007-08-15,7504.630484274
2007-08-16,7110.3808175992
2007-08-17,7020.862283511
2007-08-20,7342.356188911
2007-08-21,7328.910229494
2007-08-22,7332.730701291
2007-08-23,7452.9387072
2007-08-24,7423.0221744
2007-08-27,7615.62458217
2007-08-28,7655.295319685
2007-08-29,7469.741498015
2007-08-30,7568.1260540025
2007-08-31,7738.19629264
2007-09-03,7833.9762664196
2007-09-04,7844.66308191
2007-09-05,7824.94648054
2007-09-06,7833.33675336
2007-09-07,7857.83949962
2007-09-10,7730.6719115472
2007-09-11,7792.6676496144
2007-09-12,7790.63091235
2007-09-13,7890.137959205
2007-09-14,7901.3391960932
2007-09-17,7920.01973959
2007-09-18,7854.68408719
2007-09-19,8088.309860944
2007-09-20,8114.99483865
2007-09-21,8098.407661253
2007-09-24,8139.60532539
2007-09-25,8145.63431085
2007-09-26,8174.29997624
2007-09-27,8262.75648774
2007-09-28,8255.4791711375
2007-10-01,8304.120998472
2007-10-02,8599.918543032
2007-10-03,8532.8141163
2007-10-04,8434.12527776
2007-10-05,8446.96533054
2007-10-08,8550.04997988
2007-10-09,8570.3223496
2007-10-10,8708.1644691
2007-10-11,8651.11601827
2007-10-12,8602.4165145
2007-10-15,8786.86398357
2007-10-16,8717.23658412
2007-10-17,8727.5319714
2007-10-18,8670.94051518
2007-10-19,8563.76049204
2007-10-22,8429.04114358
2007-10-23,8461.05818822
2007-10-24,8387.99241501
2007-10-25,8372.2015229343
2007-10-26,8492.916488622
2007-10-29,8725.74704824
2007-10-30,8709.9117666
2007-10-31,8663.3193746575
2007-11-01,8737.640648854
2007-11-02,8567.20166796
2007-11-05,8450.8746887068
2007-11-06,8466.31753011
2007-11-07,8476.6142712643
2007-11-08,8324.3553444675
2007-11-09,8432.892303
2007-11-12,8416.6322883271
2007-11-13,8263.0285400464
2007-11-14,8415.2575148121
2007-11-15,8514.2310205656
2007-11-16,8334.326969836
2007-11-19,8298.1404073384
2007-11-20,8207.0852501199
2007-11-21,8075.967569944
2007-11-22,8012.39299536
2007-11-23,8058.524018985
2007-11-26,8384.3539505775
2007-11-27,8267.25112848
2007-11-28,8207.84187432
2007-11-29,8342.7053549103
2007-11-30,8419.87391502
2007-12-03,8463.2941184449
2007-12-04,8476.8330528
2007-12-05,8580.24915852
2007-12-06,8578.3338244
2007-12-07,8570.065772996
2007-12-10,8496.614784295
2007-12-11,8665.2509347
2007-12-12,8522.0497709
2007-12-13,8355.79209612
2007-12-14,8399.94643082
2007-12-17,8191.63260404
2007-12-18,8179.601215485
2007-12-19,8282.271027
2007-12-20,8415.658692
2007-12-21,8526.557280541
2007-12-24,8624.9454584832
2007-12-25,8614.2046418307
2007-12-26,8636.050002345
2007-12-27,8565.4260689452
2007-12-28,8460.222708275
2007-12-31,8518.68891504
2008-01-01,8521.0161759988
2008-01-02,8407.082628837
2008-01-03,8376.8309895576
2008-01-04,8408.69648129
2008-01-07,8330.7829624074
2008-01-08,8401.891469994
2008-01-09,8385.41270023
2008-01-10,8314.2444692378
2008-01-11,8173.137070365
2008-01-14,8183.83204128
2008-01-15,8167.5451907077
2008-01-16,7950.84421824
2008-01-17,8061.18674009
2008-01-18,8003.797214715
2008-01-21,7710.263185216
2008-01-22,7348.89774866
2008-01-23,7423.5138864885
2008-01-24,7579.6026209325
2008-01-25,7904.7507461682
2008-01-28,7807.4524086748
2008-01-29,7930.367377624
2008-01-30,8009.42386174
2008-01-31,8120.73106608
2008-02-01,8219.66819402
2008-02-04,8521.7901368805
2008-02-05,8649.6495322132
2008-02-06,8505.103092389
2008-02-07,8415.1041347664
2008-02-08,8505.429687392
2008-02-11,8417.4405533092
2008-02-12,8478.5237152
2008-02-13,8551.891260855
2008-02-14,8710.30408222
2008-02-15,8671.368567878
2008-02-18,8709.92862236
2008-02-19,8847.83538145
2008-02-20,8875.71447034
2008-02-21,8975.456275775
2008-02-22,8876.2471322175
2008-02-25,8885.8158887784
2008-02-26,8821.530825414
2008-02-27,8851.7509761216
2008-02-28,8996.300291736
2008-02-29,9115.2365360625
2008-03-03,8863.505619954
2008-03-04,8940.62271955
2008-03-05,8884.82465958
2008-03-06,9191.308071616
2008-03-07,8918.67437006
2008-03-10,8761.22199117
2008-03-11,8722.3227
2008-03-12,8888.0997357184
2008-03-13,8692.2382746444
2008-03-14,8640.81054774
2008-03-17,8456.80639876
2008-03-18,8419.008071895
2008-03-19,8600.94576552
2008-03-20,8533.6748784
2008-03-21,8572.7956616862
2008-03-24,8712.2127678742
2008-03-25,8849.127158316
2008-03-26,8912.1658827525
2008-03-27,8807.7983468
2008-03-28,9053.7250770384
2008-03-31,8962.45061856
2008-04-01,8853.235275
2008-04-02,8878.409403955
2008-04-03,8887.65145254
2008-04-04,9000.2364458882
2008-04-07,9019.729337785
2008-04-08,8943.0112651904
2008-04-09,9006.2298171832
2008-04-10,9072.1207664116
2008-04-11,9051.970595049
2008-04-14,8988.4083960788
2008-04-15,9102.3693473505
2008-04-16,9136.94805178
2008-04-17,9111.00422032
2008-04-18,9146.5185037439
2008-04-21,9212.813968725
2008-04-22,9079.460816865
2008-04-23,9136.220414265
2008-04-24,9133.9588162221
2008-04-25,9043.9946300538
2008-04-28,8970.1026527652
2008-04-29,8956.22760483
2008-04-30,8947.15163815
2008-05-01,9046.349363195
2008-05-02,9145.24891395
2008-05-05,9144.4769081718
2008-05-06,9105.2057149284
2008-05-07,9104.2492363
2008-05-08,9091.923592851
2008-05-09,9186.8053346559
2008-05-12,9075.02842717
2008-05-13,9112.98890628
2008-05-14,9224.5239146578
2008-05-15,9183.65033696
2008-05-16,9242.764396343
2008-05-19,9409.14758376
2008-05-20,9423.92961724
2008-05-21,9512.2574847921
2008-05-22,9297.75146184
2008-05-23,9253.4864177525
2008-05-26,9172.9426290288
2008-05-27,9191.919724725
2008-05-28,9176.6622182895
2008-05-29,9099.80991361
2008-05-30,9201.06037656
2008-06-02,9304.3354659759
2008-06-03,9232.15603695
2008-06-04,9134.027685242
2008-06-05,9256.375686848
2008-06-06,9310.5111067504
2008-06-09,9184.404776115
2008-06-10,9054.483651041
2008-06-11,9056.4227570115
2008-06-12,9146.7239312136
2008-06-13,9070.9482717
2008-06-16,9152.7348878004
2008-06-17,9160.8232306356
2008-06-18,9094.260461132
2008-06-19,8950.826679445
2008-06-20,8863.928897128
2008-06-23,8853.0795572788
2008-06-24,8743.8125424472
2008-06-25,8673.6760612796
2008-06-26,8725.8856554129
2008-06-27,8564.4435772
2008-06-30,8511.9233439856
2008-07-01,8415.7358883432
2008-07-02,8282.798228785
2008-07-03,7988.82566937
2008-07-04,7939.63428394
2008-07-07,8046.6342083721
2008-07-08,7909.9579456727
2008-07-09,8020.8644585877
2008-07-10,7983.8511354225
2008-07-11,7981.3301977788
2008-07-14,7987.2902490067
2008-07-15,7773.8974072846
2008-07-16,7728.428743925
2008-07-17,7786.004010482
2008-07-18,7747.5534079356
2008-07-21,7868.50492425
2008-07-22,7746.8055931812
2008-07-23,7926.89857455
2008-07-24,7998.5767734085
2008-07-25,7770.8789719266
2008-07-28,7719.0843263704
2008-07-29,7461.1057696777
2008-07-30,7678.6490848721
2008-07-31,7616.491007506
2008-08-01,7417.1940286625
2008-08-04,7300.36688108
2008-08-05,7370.60436070584
2008-08-06,7517.96573189
2008-08-07,7533.816006354
2008-08-08,7635.55694713
2008-08-11,7721.6845523275
2008-08-12,7668.530129155
2008-08-13,7649.817765057
2008-08-14,7694.445225204
2008-08-15,7645.50043495434
2008-08-18,7387.7513152005
2008-08-19,7283.63228621736
2008-08-20,7453.8234777545
2008-08-21,7324.92935480198
2008-08-22,7337.63988308032
2008-08-25,7374.8649320658
2008-08-26,7308.5665695
2008-08-27,7382.72756215584
2008-08-28,7387.720132608
2008-08-29,7348.42310172894
2008-09-01,7220.0232335925
2008-09-02,7203.6104397245
2008-09-03,7149.750470688
2008-09-04,7155.102418533
2008-09-05,6935.2701992154
2008-09-08,7126.1785972272
2008-09-09,6953.18224784988
2008-09-10,7039.25117887708
2008-09-11,6810.878851905
2008-09-12,6819.22431709128
2008-09-15,6654.45157170976
2008-09-16,6364.4288566236
2008-09-17,6339.735682443
2008-09-18,6261.7173658305
2008-09-19,6675.717194384
2008-09-22,6823.8400796148
2008-09-23,6785.3922077376
2008-09-24,6779.28878466
2008-09-25,6784.2695839583
2008-09-26,6638.85183658887
2008-09-29,6440.724470253
2008-09-30,6511.48256414286
2008-10-01,6459.6022813301
2008-10-02,6443.5793360484
2008-10-03,6278.708243502
2008-10-06,5926.514222971
2008-10-07,5859.30053436
2008-10-08,5552.52871407
2008-10-09,5792.92042212
2008-10-10,5593.11147047778
2008-10-13,5768.70099242513
2008-10-14,6124.381930557
2008-10-15,6663.04798734
2008-10-16,5750.59921464
2008-10-17,5662.166957287
2008-10-20,5982.693207848
2008-10-21,6155.919359171
2008-10-22,6212.840659858
2008-10-23,5667.492055602
2008-10-24,5280.6946816775
2008-10-27,4970.481479492
2008-10-28,4955.950722744
2008-10-29,4958.737602661
2008-10-30,5537.572884448
2008-10-31,5568.287440992
2008-11-03,5837.760267129
2008-11-04,5832.383264743
2008-11-05,5854.7470434355
2008-11-06,5714.9114016624
2008-11-07,5713.9890960375
2008-11-10,5809.7746938625
2008-11-11,5719.0367769675
2008-11-12,5569.592094432
2008-11-13,5330.302287552
2008-11-14,5281.590784032
2008-11-17,5271.682859184
2008-11-18,5114.923849854
2008-11-19,5130.89799144
2008-11-20,4974.1600427298
2008-11-21,4879.768397115
2008-11-24,4864.91658735
2008-11-25,4852.634776457
2008-11-26,5065.923392418
2008-11-27,5180.64473497
2008-11-28,5330.3229907655
2008-12-01,5388.0390980865
2008-12-02,5165.6245707074
2008-12-03,5101.7577827505
2008-12-04,5138.083736576
2008-12-05,5106.9477779215
2008-12-08,5419.18941575
2008-12-09,5469.5639819975
2008-12-10,5700.3525534075
2008-12-11,5680.40388233214
2008-12-12,5586.0883385625
2008-12-15,5697.0371732625
2008-12-16,5738.546587041
2008-12-17,5735.4327438925
2008-12-18,5690.454327844
2008-12-19,5686.70404164
2008-12-22,5481.0623504741
2008-12-23,5355.296789219
2008-12-24,5382.0844879811
2008-12-25,5358.78440873
2008-12-26,5333.760030699
2008-12-29,5248.5883417905
2008-12-30,5274.7550503781
2008-12-31,5352.877621296
2009-01-01,5389.58055590192
2009-01-02,5388.3773186075
2009-01-05,5539.5985553802
2009-01-06,5663.96008707
2009-01-07,5719.942109755
2009-01-08,5558.420468325
2009-01-09,5560.5366534038
2009-01-12,5598.0468942807
2009-01-13,5492.411535947
2009-01-14,5493.625325276
2009-01-15,5224.291674528
2009-01-16,5352.5510881952
2009-01-19,5400.3398431608
2009-01-20,5319.238528215
2009-01-21,5125.88292236
2009-01-22,5159.054975309
2009-01-23,5175.8723044755
2009-01-26,5169.6223516795
2009-01-27,5152.963434822
2009-01-28,5229.824192685
2009-01-29,5296.7619717383
2009-01-30,5390.636781054
2009-02-02,5241.184076749
2009-02-03,5239.2886548136
2009-02-04,5352.1765039216
2009-02-05,5257.8371871294
2009-02-06,5321.590364231
2009-02-09,5412.545298923
2009-02-10,5543.6353160625
2009-02-11,5427.4775833395
2009-02-12,5391.6535690675
2009-02-13,5492.47107616017
2009-02-16,5474.79605097729
2009-02-17,5322.2855854662
2009-02-18,5240.70892842
2009-02-19,5266.12222703
2009-02-20,5040.164712332
2009-02-23,5116.732097442
2009-02-24,4939.9219292116
2009-02-25,4998.651604304
2009-02-26,4987.548643304
2009-02-27,5020.499938254
2009-03-02,4996.65876224025
2009-03-03,4985.380111683
2009-03-04,5087.649612607
2009-03-05,5176.8088580985
2009-03-06,5080.9089586195
2009-03-09,5138.2739004216
2009-03-10,5147.660455936
2009-03-11,5142.9683305305
2009-03-12,5092.58951292
2009-03-13,5240.1741734975
2009-03-16,5350.73199348
2009-03-17,5324.349484545
2009-03-18,5213.0742253335
2009-03-19,5329.278852364
2009-03-20,5275.534269744
2009-03-23,5434.5029757933
2009-03-24,5483.671510051
2009-03-25,5554.300997737
2009-03-26,5579.2965217668
2009-03-27,5655.79786455092
2009-03-30,5437.24938871884
2009-03-31,5430.75577527076
2009-04-01,5421.3774170655
2009-04-02,5542.168637176
2009-04-03,5554.6427800629
2009-04-06,5638.43068756
2009-04-07,5639.6908589764
2009-04-08,5556.0540095895
2009-04-09,5716.4283447192
2009-04-10,5730.763048835
2009-04-13,5739.1078125513
2009-04-14,5864.9209972655
2009-04-15,5804.3567348055
2009-04-16,5747.999276691
2009-04-17,5712.083772947
2009-04-20,5737.4686690842
2009-04-21,5624.8173081795
2009-04-22,5594.30242914725
2009-04-23,5697.32182960905
2009-04-24,5613.5111394535
2009-04-27,5549.61615138
2009-04-28,5379.5858961375
2009-04-29,5476.9456256928
2009-04-30,5598.7466329344
2009-05-01,5574.440127237
2009-05-04,5786.6317190045
2009-05-05,5919.5891965255
2009-05-06,5919.2770592691
2009-05-07,5990.973344222
2009-05-08,5986.02650678529
2009-05-11,6128.4019599127
2009-05-12,6081.2996465673
2009-05-13,6043.0875613591
2009-05-14,5973.4947012156
2009-05-15,6127.828044296
2009-05-18,6192.18543995
2009-05-19,6294.710411204
2009-05-20,6323.0098030381
2009-05-21,6161.8024477548
2009-05-22,6172.867954864
2009-05-25,6150.8245348082
2009-05-26,6095.9340912392
2009-05-27,6176.3596864167
2009-05-28,6090.906327348
2009-05-29,6130.078446753
2009-06-01,6393.615961089
2009-06-02,6314.21853418785
2009-06-03,6329.4438661531
2009-06-04,6242.72241366785
