date,MSCI_ACWI
2008-09-03,6584.13627984
2008-09-04,6549.201758646
2008-09-05,6419.0724254496
2008-09-08,6531.7015163736
2008-09-09,6444.39647351892
2008-09-10,6590.40251699547
2008-09-11,6498.796037677
2008-09-12,6489.04992003639
2008-09-15,6330.73832441778
2008-09-16,6301.86912150488
2008-09-17,6222.279437415
2008-09-18,6279.2001902035
2008-09-19,6439.640080146
2008-09-22,6417.6743964234
2008-09-23,6478.1335744452
2008-09-24,6435.7945259055
2008-09-25,6469.2706298931
2008-09-26,6381.0155833056
2008-09-29,6136.759207767
2008-09-30,6204.20142724974
2008-10-01,6165.23966218375
2008-10-02,6133.5125951568
2008-10-03,6082.587905109
2008-10-06,5958.436888418
2008-10-07,5814.566948694
2008-10-08,5761.34429403
2008-10-09,5651.082072792
2008-10-10,5444.06658226116
2008-10-13,5702.65259884966
2008-10-14,5867.934786927
2008-10-15,6414.3310693
2008-10-16,5874.8840169075
2008-10-17,5935.301581805
2008-10-20,6268.134495071
2008-10-21,6450.515303531
2008-10-22,6610.599034998
2008-10-23,6237.556579564
2008-10-24,6026.540016149
2008-10-27,5650.858496982
2008-10-28,5635.646030588
2008-10-29,5586.57192715
2008-10-30,5852.788972958
2008-10-31,5837.579432768
2008-11-03,6016.00728069
2008-11-04,6084.972677183
2008-11-05,6000.762266582
2008-11-06,5936.1349858608
2008-11-07,5945.3573325135
2008-11-10,5877.0972413485
2008-11-11,5847.0785823057
2008-11-12,5694.908387004
2008-11-13,5681.749050198
2008-11-14,5478.45877752
2008-11-17,5452.151262908
2008-11-18,5488.002720872
2008-11-19,5377.425794184
2008-11-20,5169.2334036171
2008-11-21,5177.902153149
2008-11-24,5292.74135901
2008-11-25,5213.035945013
2008-11-26,5401.626889806
2008-11-27,5446.306861825
2008-11-28,5640.782700938
2008-12-01,5462.7163944275
2008-12-02,5451.252697637
2008-12-03,5441.730306142
2008-12-04,5405.301966848
2008-12-05,5444.1659248675
2008-12-08,5649.677849619
2008-12-09,5653.58849781
2008-12-10,5726.1567924545
2008-12-11,5602.95634436157
2008-12-12,5634.7915224375
2008-12-15,5674.383882
2008-12-16,5783.495262705
2008-12-17,5716.7341548955
2008-12-18,5588.940148784
2008-12-19,5591.942357416
2008-12-22,5437.4395222428
2008-12-23,5387.69824015
2008-12-24,5433.8214545788
2008-12-25,5428.53887801
2008-12-26,5437.211926403
2008-12-29,5336.2572742185
2008-12-30,5375.015891072
2008-12-31,5472.567302944
2009-01-01,5500.02449554996
2009-01-02,5521.860247995
2009-01-05,5518.463676579
2009-01-06,5599.340360415
2009-01-07,5703.438206158
2009-01-08,5684.309300309
2009-01-09,5660.8995461304
2009-01-12,5751.5851273992
2009-01-13,5593.070017849
2009-01-14,5513.8944476
2009-01-15,5345.715326528
2009-01-16,5445.7142014208
2009-01-19,5497.0399850436
2009-01-20,5347.5932320542
2009-01-21,5270.114897565
2009-01-22,5263.408090285
2009-01-23,5318.2250900112
2009-01-26,5322.6328944569
2009-01-27,5348.541976128
2009-01-28,5434.460250192
2009-01-29,5392.3126598224
2009-01-30,5404.216436846
2009-02-02,5315.3136690845
2009-02-03,5318.2281740845
2009-02-04,5360.3462552346
2009-02-05,5288.691076972
2009-02-06,5269.982832395
2009-02-09,5329.2213937466
2009-02-10,5317.856826625
2009-02-11,5267.3130769855
2009-02-12,5288.3402670755
2009-02-13,5282.73181987677
2009-02-16,5292.52810089153
2009-02-17,5183.8228847028
2009-02-18,5112.09111455
2009-02-19,5081.62086891
2009-02-20,4931.402150582
2009-02-23,4847.157442392
2009-02-24,4802.4367268534
2009-02-25,4812.239799855
2009-02-26,4794.601048328
2009-02-27,4815.1944093665
2009-03-02,4790.343873686
2009-03-03,4717.196981421
2009-03-04,4764.499859687
2009-03-05,4761.307071675
2009-03-06,4653.816121235
2009-03-09,4676.6082703564
2009-03-10,4752.651650048
2009-03-11,4700.849462559
2009-03-12,4713.885516816
2009-03-13,4812.91705372
2009-03-16,4865.826697251
2009-03-17,4901.58319884
2009-03-18,4844.674262457
2009-03-19,4922.90434268
2009-03-20,4833.3416409
2009-03-23,4994.3483226123
2009-03-24,4986.819584032
2009-03-25,5038.7489700825
2009-03-26,5043.7275916482
2009-03-27,5085.61377173433
2009-03-30,4946.36266157616
2009-03-31,4941.8466987087
2009-04-01,4918.8682414385
2009-04-02,4976.333001272
2009-04-03,4974.6098161159
2009-04-06,4972.921443005
2009-04-07,4941.4950013374
2009-04-08,4925.8061608875
2009-04-09,5050.5953000256
2009-04-10,5042.187003891
2009-04-13,5041.3208511251
2009-04-14,5091.9009525625
2009-04-15,5063.841398643
2009-04-16,5048.3237041485
2009-04-17,5081.780863242
2009-04-20,5004.8727887751
2009-04-21,4993.72862134825
2009-04-22,4962.49620574162
2009-04-23,5013.37884006495
2009-04-24,4978.6590676065
2009-04-27,4988.82479172
2009-04-28,4855.7367645375
2009-04-29,4897.0549009284
2009-04-30,4925.1409794048
2009-05-01,4917.873468344
2009-05-04,4983.6177165775
2009-05-05,5083.396680859
2009-05-06,5092.4782137552
2009-05-07,5130.089352514
2009-05-08,5159.53091223507
2009-05-11,5243.0918378384
2009-05-12,5208.733652895
2009-05-13,5136.889576501
2009-05-14,5155.6708589139
2009-05-15,5233.320561912
2009-05-18,5237.0881054
2009-05-19,5271.634577008
2009-05-20,5262.2730609007
2009-05-21,5146.9505179092
2009-05-22,5139.729169889
2009-05-25,5125.6549026487
2009-05-26,5202.912533247
2009-05-27,5152.4065698116
2009-05-28,5048.6455120512
2009-05-29,5085.1297558287
2009-06-01,5250.783928779
2009-06-02,5252.6154949983
2009-06-03,5257.5758063878
2009-06-04,5217.12264062985
2009-06-05,5232.661398052
2009-06-08,5257.3708443508
2009-06-09,5223.0190923164
2009-06-10,5277.7231122372
2009-06-11,5242.9125900406
2009-06-12,5290.969228325
2009-06-15,5160.890303964
2009-06-16,5127.602183054
2009-06-17,5071.7436135005
2009-06-18,5159.03232022725
2009-06-19,5131.701317225
2009-06-22,5095.1592837324
2009-06-23,5039.8183477628
2009-06-24,5059.478470515
2009-06-25,5072.215023093
2009-06-26,5036.4059102877
2009-06-29,5023.05693359375
2009-06-30,4929.0900595155
2009-07-01,4988.467258401
2009-07-02,4929.188051678
2009-07-03,4983.6903013358
2009-07-06,4953.81534872748
2009-07-07,4964.925393406
2009-07-08,5013.74835096435
2009-07-09,4989.455550386
2009-07-10,5034.20027160525
2009-07-13,5081.0685857087
2009-07-14,5154.303055764
2009-07-15,5228.43391493125
2009-07-16,5241.78305498605
2009-07-17,5240.90184896
2009-07-20,5180.17947893955
2009-07-21,5203.16047665645
2009-07-22,5127.2496668064
2009-07-23,5260.3235253808
2009-07-24,5286.23795924035
2009-07-27,5308.79361545201
2009-07-28,5349.094098216
2009-07-29,5361.7096275822
2009-07-30,5399.6560747353
2009-07-31,5390.6972730518
2009-08-03,5474.85709347705
2009-08-04,5543.06579034
2009-08-05,5553.58118392
2009-08-06,5690.024578264
2009-08-07,5631.74414073
2009-08-10,5684.579854212
2009-08-11,5669.11217763
2009-08-12,5685.3169046036
2009-08-13,5678.6817397422
2009-08-14,5732.99197806375
2009-08-17,5612.7481191415
2009-08-18,5544.22854824619
2009-08-19,5571.753177078
2009-08-20,5569.3928458089
2009-08-21,5580.020988096
2009-08-24,5640.458611956
2009-08-25,5681.30889989
2009-08-26,5674.7160920924
2009-08-27,5592.056212098
2009-08-28,5629.47953871895
2009-08-31,5609.20474085415
2009-09-01,5616.6756242
2009-09-02,5482.41473355345
2009-09-03,5418.41852027925
2009-09-04,5450.2524318963
2009-09-07,5486.9555818703
2009-09-08,5488.3815148986
2009-09-09,5567.2086039945
2009-09-10,5633.486457984
2009-09-11,5554.510540404
2009-09-14,5537.02851756811
2009-09-15,5497.0776091445
2009-09-16,5544.238969708
2009-09-17,5622.5356809918
2009-09-18,5636.048286924
2009-09-21,5644.46326251375
2009-09-22,5619.3660066898
2009-09-23,5615.8249275335
2009-09-24,5591.90020552
2009-09-25,5543.21551580658
2009-09-28,5613.30055678266
2009-09-29,5566.98503704848
2009-09-30,5646.8555775105
2009-10-01,5679.53054798125
2009-10-02,5573.473871726
2009-10-05,5509.200728715
2009-10-06,5599.8964824576
2009-10-07,5611.7248038297
2009-10-08,5607.8539961052
2009-10-09,5677.44292283805
2009-10-12,5655.5359218976
2009-10-13,5634.14325233635
2009-10-14,5667.643797621
2009-10-15,5668.8977631408
2009-10-16,5689.18373229
2009-10-19,5748.41274346625
2009-10-20,5779.9092740532
2009-10-21,5751.29196010875
2009-10-22,5776.908881994
2009-10-23,5792.1505422781
2009-10-26,5827.6507741935
2009-10-27,5802.27456585252
2009-10-28,5824.5653377195
2009-10-29,5832.563906235
2009-10-30,5769.626813204
2009-11-02,5925.49278776
2009-11-03,5798.054350465
2009-11-04,5718.62098955025
2009-11-05,5731.94414527672
2009-11-06,5726.72281118
2009-11-09,5771.4845813868
2009-11-10,5708.5508825017
2009-11-11,5720.96373714762
2009-11-12,5757.15301994
2009-11-13,5756.836847131
2009-11-16,5783.47721023072
2009-11-17,5826.1981491727
2009-11-18,5842.6009677305
2009-11-19,5808.0120497142
2009-11-20,5851.584864858
2009-11-23,5845.3104304784
2009-11-24,5794.148477964
2009-11-25,5732.964548584
2009-11-26,5780.8002523565
2009-11-27,5675.0138999085
2009-11-30,5700.1170394971
2009-12-01,5738.14533498975
2009-12-02,5786.010486852
2009-12-03,5821.66600047
2009-12-04,5835.909619422
2009-12-07,5876.1283199052
2009-12-08,5842.9574745399
2009-12-09,5865.37782395
2009-12-10,5844.6414407295
2009-12-11,5845.2859521565
2009-12-14,5823.3649741536
2009-12-15,5808.34073441
2009-12-16,5827.1124209876
2009-12-17,5804.011871241
2009-12-18,5833.74592944475
2009-12-21,6031.6088496552
2009-12-22,6024.131724591
2009-12-23,5980.9247686111
2009-12-24,5938.39115773775
2009-12-25,5942.2296577831
2009-12-28,5944.391949566
2009-12-29,5894.189371161
2009-12-30,5849.77244723485
2009-12-31,5844.167065848
2010-01-01,5827.5598252008
2010-01-04,5861.206462384
2010-01-05,5915.06150619956
2010-01-06,5879.8162083217
2010-01-07,6003.056090038
2010-01-08,5962.90975442622
2010-01-11,6039.8514288
2010-01-12,6042.748415
2010-01-13,6013.99355895072
2010-01-14,6040.64915437034
2010-01-15,5992.8829067628
2010-01-18,5996.25970659324
2010-01-19,6022.2282857568
2010-01-20,6036.8089070793
2010-01-21,5972.7452863748
2010-01-22,5925.95407973172
2010-01-25,5884.889770368
2010-01-26,5853.0788434275
2010-01-27,5852.5099126974
2010-01-28,5812.38540595262
2010-01-29,5766.3891358911
2010-02-01,5685.18164934992
2010-02-02,5784.1713931713
2010-02-03,5790.09213975
2010-02-04,5757.6776275175
2010-02-05,5729.6548237856
2010-02-08,5726.0277589597
2010-02-09,5686.82477228075
2010-02-10,5780.494850193
2010-02-11,5738.46493752774
2010-02-12,5774.4668931165
2010-02-15,5803.156220192
2010-02-16,5838.7496398265
2010-02-17,5848.483765696
2010-02-18,5842.411956418
2010-02-19,5867.540937931
2010-02-22,5964.30706056444
2010-02-23,5964.46787020347
2010-02-24,5916.19543806055
2010-02-25,5928.1935393369
2010-02-26,5916.3681296096
2010-03-01,5910.33352029075
2010-03-02,5940.61942988
2010-03-03,5879.9979068475
2010-03-04,5868.75713001475
2010-03-05,5880.0927685149
2010-03-08,5904.6911479644
2010-03-09,5904.6310132659
2010-03-10,5961.339498816
2010-03-11,5978.1156106496
2010-03-12,5967.35105400525
2010-03-15,5948.92538795525
2010-03-16,5966.41296995262
2010-03-17,5973.643926531
2010-03-18,5961.704179363
2010-03-19,5910.6715627194
2010-03-22,5948.63381169268
2010-03-23,5981.12364440816
2010-03-24,5999.26706486345
2010-03-25,6058.076405267
2010-03-26,6035.5989877113
2010-03-29,6062.33671344
2010-03-30,6035.7315216739
2010-03-31,5966.568377224
2010-04-01,5983.00654495275
2010-04-02,5989.58247723603
2010-04-05,6004.26857966475
2010-04-06,6037.081928676
2010-04-07,6050.27893426
2010-04-08,5990.15097507354
2010-04-09,6079.25709833394
2010-04-12,6121.77212132508
2010-04-13,6091.02193788
2010-04-14,6178.590332824
2010-04-15,6208.30011392
2010-04-16,6186.0330979825
2010-04-19,6188.86948627187
2010-04-20,6200.586844434
2010-04-21,6208.6976962164
2010-04-22,6228.883801975
2010-04-23,6225.74251231616
2010-04-26,6194.707237558
2010-04-27,6175.057592586
2010-04-28,6090.9455789325
2010-04-29,6117.0751347293
2010-04-30,6085.40457134455
2010-05-03,6123.411890973
2010-05-04,6096.9599486625
2010-05-05,6070.201448514
2010-05-06,6015.1373108864
2010-05-07,5770.2625926148
2010-05-10,5919.522428556
2010-05-11,5917.8037308568
2010-05-12,5944.524213579
2010-05-13,5952.625517902
2010-05-14,5834.51468761075
2010-05-17,5811.73166912721
2010-05-18,5872.8826859325
2010-05-19,5853.314611326
2010-05-20,5804.168174238
2010-05-21,5771.4690043269
2010-05-24,5739.4443311924
2010-05-25,5621.65327249188
2010-05-26,5632.483361295
2010-05-27,5637.19085074
2010-05-28,5682.0449392245
2010-05-31,5708.556599085
2010-06-01,5703.662226444
2010-06-02,5683.5173217347
2010-06-03,5789.200980829
2010-06-04,5688.26995267125
2010-06-07,5613.212159375
2010-06-08,5573.6099784825
2010-06-09,5646.3483903525
2010-06-10,5671.21820188
2010-06-11,5688.698745205
2010-06-14,5791.444022584
2010-06-15,5790.35792358064
2010-06-16,5827.716734931
2010-06-17,5775.703794096
2010-06-18,5777.53771925505
2010-06-21,5817.93383534625
2010-06-22,5758.8587899646
2010-06-23,5707.844796288
2010-06-24,5697.04653275426
2010-06-25,5671.73626662
2010-06-28,5652.6948956898
2010-06-29,5578.91118038925
2010-06-30,5537.1350057625
2010-07-01,5556.51797262035
2010-07-02,5550.755724238
2010-07-05,5556.9405253271
2010-07-06,5563.19867547975
2010-07-07,5614.9441884368
2010-07-08,5677.12948029075
2010-07-09,5731.04856973893
2010-07-12,5748.0537466014
2010-07-13,5772.16320215178
2010-07-14,5755.928944656
2010-07-15,5804.35076119437
2010-07-16,5700.6134994799
2010-07-19,5750.6834419243
2010-07-20,5684.86258323213
2010-07-21,5653.746754719
2010-07-22,5720.8872971368
2010-07-23,5727.547407594
2010-07-26,5740.6708523538
2010-07-27,5737.2655146345
2010-07-28,5750.976804859
2010-07-29,5736.14552621187
2010-07-30,5692.0135764639
2010-08-02,5814.96578318625
2010-08-03,5804.604673165
2010-08-04,5771.685551098
2010-08-05,5790.0303378138
2010-08-06,5772.36863196288
2010-08-09,5772.52952456955
2010-08-10,5711.083566284
2010-08-11,5640.1672606035
2010-08-12,5602.71589059876
2010-08-13,5596.98160619052
2010-08-16,5597.50611737475
2010-08-17,5647.91992244496
2010-08-18,5621.43165615
2010-08-19,5615.1062834748
2010-08-20,5569.95117660033
2010-08-23,5602.2505940284
2010-08-24,5532.333090912
2010-08-25,5458.3808523574
2010-08-26,5448.67236998
2010-08-27,5531.95346691416
2010-08-30,5547.026839749
2010-08-31,5545.09942145445
2010-09-01,5602.3074040856
2010-09-02,5635.06649972734
2010-09-03,5660.26699663908
2010-09-06,5720.52635866544
2010-09-07,5692.9550773689
2010-09-08,5674.15694493488
2010-09-09,5683.089159998
2010-09-10,5685.6109499145
2010-09-13,5727.10186500045
2010-09-14,5719.93589708683
2010-09-15,5700.24964314264
2010-09-16,5754.9372414016
2010-09-17,5760.5448360408
2010-09-20,5828.41546917968
2010-09-21,5752.80110121
2010-09-22,5744.3451337883
2010-09-23,5739.9785749489
2010-09-24,5775.3067739949
2010-09-27,5773.79510529684
2010-09-28,5712.20963955
2010-09-29,5739.0964726124
2010-09-30,5751.5427149245
2010-10-01,5752.6413101586
2010-10-04,5764.86152667724
2010-10-05,5761.191440305
2010-10-06,5792.95395873051
2010-10-07,5782.4609993525
2010-10-08,5798.7052110463
2010-10-11,5821.075993824
2010-10-12,5798.277650786
2010-10-13,5837.6526853428
2010-10-14,5796.633493131
2010-10-15,5870.985767011
2010-10-18,5910.8043537972
2010-10-19,5886.46135267325
2010-10-20,5938.14184426794
2010-10-21,5946.073622181
2010-10-22,5927.691420339
2010-10-25,5971.20597477171
2010-10-26,5955.75436587258
2010-10-27,6018.7325569308
2010-10-28,5977.37677918264
2010-10-29,5985.12304554307
2010-11-01,5985.74463389928
2010-11-02,5927.712044606
2010-11-03,5910.8865441005
2010-11-04,5991.5584596832
2010-11-05,6018.0661063752
2010-11-08,6048.704612654
2010-11-09,6074.0521894772
2010-11-10,6036.248231307
2010-11-11,6069.3764628945
2010-11-12,6033.9561823872
2010-11-15,6056.4244546926
2010-11-16,5956.30497544544
2010-11-17,5982.2679334115
2010-11-18,6037.19799883575
2010-11-19,6046.785362948
2010-11-22,6058.175141127
2010-11-23,6049.4356420281
2010-11-24,6071.7101954816
2010-11-25,6042.35508965274
2010-11-26,6062.089809468
2010-11-29,5973.005704976
2010-11-30,5935.44599958464
2010-12-01,6006.69780815112
2010-12-02,5967.99691982175
2010-12-03,6006.0002966328
2010-12-06,6024.598043912
2010-12-07,6085.83012075804
2010-12-08,6062.3215143543
2010-12-09,6047.8540897632
2010-12-10,6053.1166028286
2010-12-13,6087.84903624348
2010-12-14,6087.334450516
2010-12-15,6083.3533392126
2010-12-16,6050.21423013224
2010-12-17,6066.960324747
2010-12-20,6065.30226088968
2010-12-21,6104.08857208392
2010-12-22,6099.31100218356
2010-12-23,6018.6573836991
2010-12-24,6022.7953468032
2010-12-27,6028.1042584259
2010-12-28,5994.31185907788
2010-12-29,5975.56448391882
2010-12-30,5949.37772936782
2010-12-31,5967.70173331135
2011-01-03,6032.2862728849
2011-01-04,6071.95321176963
2011-01-05,6060.7436945325
2011-01-06,6150.95092736172
2011-01-07,6137.80832826686
2011-01-10,6128.02564053748
2011-01-11,6218.15194876994
2011-01-12,6260.81943429645
2011-01-13,6285.71092968
2011-01-14,6377.450175819
2011-01-17,6303.174967404
2011-01-18,6395.11202011525
2011-01-19,6446.84699682136
2011-01-20,6446.6532176384
2011-01-21,6440.215060224
2011-01-24,6443.1348692467
2011-01-25,6477.93889271448
2011-01-26,6539.00352
2011-01-27,6503.41964
2011-01-28,6541.101
2011-01-31,6580.07701
2011-02-01,6636.065158
2011-02-02,6686.5808
2011-02-03,6760.16936
2011-02-04,6729.941376
2011-02-07,6784.274721
2011-02-08,6761.17735
2011-02-09,6768.398658
2011-02-10,6788.099388
2011-02-11,6788.9388
2011-02-14,6867.06525
2011-02-15,6886.72764
2011-02-16,6802.176825
2011-02-17,6803.81235
2011-02-18,6759.25377
2011-02-21,6785.62722
2011-02-22,6688.098145
2011-02-23,6603.63015
2011-02-24,6524.02225
2011-02-25,6559.16689
2011-02-28,6526.274865
2011-03-01,6560.82035
2011-03-02,6441.347953
2011-03-03,6536.617695
2011-03-04,6498.11972
2011-03-07,6458.782528
2011-03-08,6468.435364
2011-03-09,6453.361992
2011-03-10,6368.56617
2011-03-11,6338.95796
2011-03-14,6237.89585
2011-03-15,6225.84879
2011-03-16,6282.56348
2011-03-17,6359.2529
2011-03-18,6307.01645
2011-03-21,6382.2322
2011-03-22,6357.412918
2011-03-23,6417.633728
2011-03-24,6349.1673
2011-03-25,6423.80816
2011-03-28,6398.498736
2011-03-29,6401.468344
2011-03-30,6440.84935
2011-03-31,6394.371528
2011-04-01,6347.600831
2011-04-04,6396.46385
2011-04-05,6391.29528
2011-04-06,6377.949
2011-04-07,6365.101796
2011-04-08,6347.35624
2011-04-11,6340.688496
2011-04-12,6361.81365
2011-04-13,6451.63435
2011-04-14,6458.77995
2011-04-15,6431.10192
2011-04-18,6380.3128
2011-04-19,6393.604
2011-04-20,6467.1075
2011-04-21,6473.770622
2011-04-22,6474.69315
2011-04-25,6483.0345
2011-04-26,6468.40173
2011-04-27,6409.267656
2011-04-28,6465.066975
2011-04-29,6457.333256
2011-05-02,6492.306726
2011-05-03,6462.17208
2011-05-04,6469.4291
2011-05-05,6441.132291
2011-05-06,6433.1709
2011-05-09,6439.61785
2011-05-10,6515.393446
2011-05-11,6611.59242
2011-05-12,6584.55312
2011-05-13,6655.043
2011-05-16,6613.6584
2011-05-17,6548.214816
2011-05-18,6547.65005
2011-05-19,6533.8756
2011-05-20,6531.788144
2011-05-23,6527.986845
2011-05-24,6493.506
2011-05-25,6571.109085
2011-05-26,6524.81432
2011-05-27,6535.93777
2011-05-30,6578.0364
2011-05-31,6547.885786
2011-06-01,6497.6244
2011-06-02,6338.2885
2011-06-03,6291.944126
2011-06-06,6279.242156
2011-06-07,6247.9347
2011-06-08,6207.26925
2011-06-09,6271.233
2011-06-10,6227.835636
2011-06-13,6215.503189
2011-06-14,6270.464366
2011-06-15,6259.45396
2011-06-16,6198.552325
2011-06-17,6133.4328
2011-06-20,6168.75001
2011-06-21,6201.661362
2011-06-22,6252.870207
2011-06-23,6215.4752
2011-06-24,6252.7504
2011-06-27,6261.22325
2011-06-28,6320.1978
2011-06-29,6325.6849
2011-06-30,6381.30548
2011-07-01,6411.5392
2011-07-04,6442.389
2011-07-05,6452.272728
2011-07-06,6439.99389
2011-07-07,6423.877152
2011-07-08,6404.594195
2011-07-11,6393.6136
2011-07-12,6347.027232
2011-07-13,6390.802224
2011-07-14,6377.19411
2011-07-15,6423.979695
2011-07-18,6460.158
2011-07-19,6477.17664
2011-07-20,6467.52925
2011-07-21,6463.65399
2011-07-22,6495.46545
2011-07-25,6448.673152
2011-07-26,6378.82469
2011-07-27,6268.1325
2011-07-28,6303.13658
2011-07-29,6210.029025
2011-08-01,6190.162048
2011-08-02,6148.581852
2011-08-03,6047.01924
2011-08-04,5923.093968
2011-08-05,5876.419872
2011-08-08,5789.93973
2011-08-09,5845.2835
2011-08-10,5832.40623
2011-08-11,5945.37195
2011-08-12,5998.56432
2011-08-15,5987.5214
2011-08-16,6069.7596
2011-08-17,6040.11008
2011-08-18,5828.443408
2011-08-19,5715.3372
2011-08-22,5777.321175
2011-08-23,5873.672728
2011-08-24,6003.84631
2011-08-25,5893.81253
2011-08-26,5878.48734
2011-08-29,5959.435815
2011-08-30,5974.779118
2011-08-31,6015.725825
2011-09-01,5988.86407
2011-09-02,5891.673448
2011-09-05,5838.153375
2011-09-06,5819.08995
2011-09-07,5948.181466
2011-09-08,5976.85792
2011-09-09,5881.27594
2011-09-12,5926.29555
2011-09-13,5890.694094
2011-09-14,6005.888775
2011-09-15,6117.1432
2011-09-16,6231.2744
2011-09-19,6240.018
2011-09-20,6351.982
2011-09-21,6613.2366
2011-09-22,6449.393
2011-09-23,6236.19
2011-09-26,6229.7756
2011-09-27,6290.8296
2011-09-28,6233.891541
2011-09-29,6302.6118
2011-09-30,6252.377415
2011-10-03,6253.114522
2011-10-04,6103.987659
2011-10-05,6085.9578
2011-10-06,6246.062886
2011-10-07,6304.2375
2011-10-10,6359.5376
2011-10-11,6431.832423
2011-10-12,6465.975885
2011-10-13,6446.036744
2011-10-14,6531.1883
2011-10-17,6600.925825
2011-10-18,6591.570664
2011-10-19,6642.9602
2011-10-20,6682.12545
2011-10-21,6691.3853
2011-10-24,6667.0974
2011-10-25,6669.63031
2011-10-26,6720.601875
2011-10-27,6770.9952
2011-10-28,6825.2775
2011-10-31,6838.04769
2011-11-01,6695.675492
2011-11-02,6726.870209
2011-11-03,6661.55696
2011-11-04,6727.041195
2011-11-07,6768.79092
2011-11-08,6724.005288
2011-11-09,6701.053788
2011-11-10,6651.3095
2011-11-11,6708.158436
2011-11-14,6763.211164
2011-11-15,6886.670934
2011-11-16,6797.50864
2011-11-17,6734.02592
2011-11-18,6706.952791
2011-11-21,6667.6652
2011-11-22,6687.347405
2011-11-23,6685.154547
2011-11-24,6572.933598
2011-11-25,6591.55868
2011-11-28,6704.468573
2011-11-29,6696.074736
2011-11-30,6776.103755
2011-12-01,6768.3035
2011-12-02,6753.903305
2011-12-05,6826.170088
2011-12-06,6768.190401
2011-12-07,6770.8149
2011-12-08,6866.7273
2011-12-09,6765.69905
2011-12-12,6818.876
2011-12-13,6790.785716
2011-12-14,6772.94175
2011-12-15,6769.719282
2011-12-16,6761.813181
2011-12-19,6704.23239
2011-12-20,6731.70156
2011-12-21,6737.12
2011-12-22,6768.77682
2011-12-23,6783.39
2011-12-26,6793.329414
2011-12-27,6778.09253
2011-12-28,6750.149768
2011-12-29,6767.051361
2011-12-30,6717.4998
2012-01-02,6730.842818
2012-01-03,6828.83208
2012-01-04,6861.7926
2012-01-05,6910.3944
2012-01-06,6858.977466
2012-01-09,6841.431881
2012-01-10,6874.462749
2012-01-11,6887.03421
2012-01-12,6865.154632
2012-01-13,6898.33648
2012-01-16,6890.026061
2012-01-17,6897.877742
2012-01-18,6889.171225
2012-01-19,6919.754886
2012-01-20,6933.644625
2012-01-23,6981.044
2012-01-24,6924.6585
2012-01-25,6918.52602
2012-01-26,6907.476125
2012-01-27,6862.607505
2012-01-30,6904.87481
2012-01-31,6901.1503
2012-02-01,6880.921488
2012-02-02,6879.253095
2012-02-03,6845.817888
2012-02-06,6856.378035
2012-02-07,6879.653684
2012-02-08,6911.286116
2012-02-09,6950.89087
2012-02-10,7014.2766
2012-02-13,7007.945225
2012-02-14,6977.103558
2012-02-15,7058.397744
2012-02-16,7044.057625
2012-02-17,7093.023
2012-02-20,7098.152438
2012-02-21,7128.49916
2012-02-22,7102.824927
2012-02-23,7052.61321
2012-02-24,7023.5481
2012-02-27,6986.43594
2012-02-28,6939.11449
2012-02-29,6946.418336
2012-03-01,6887.24289
2012-03-02,6955.020291
2012-03-05,6959.575008
2012-03-06,6909.20493
2012-03-07,6883.140358
2012-03-08,6874.870448
2012-03-09,6949.38087
2012-03-12,6949.456248
2012-03-13,7026.546726
2012-03-14,7162.60208
2012-03-15,7144.625
2012-03-16,7106.76185
2012-03-19,7118.499897
2012-03-20,7119.52523
2012-03-21,7141.990512
2012-03-22,7142.17676
2012-03-23,7142.766543
2012-03-26,7128.755244
2012-03-27,7114.716
2012-03-28,7166.596675
2012-03-29,7163.843233
2012-03-30,7145.1765
2012-04-02,7206.104052
2012-04-03,7261.7727
2012-04-04,7203.02454
2012-04-05,7198.365428
2012-04-06,7224.65695
2012-04-09,7175.02236
2012-04-10,7172.80522
2012-04-11,7222.864815
2012-04-12,7201.53047
2012-04-13,7194.003376
2012-04-16,7168.919667
2012-04-17,7165.65165
2012-04-18,7175.61062
2012-04-19,7158.280932
2012-04-20,7136.6355
2012-04-23,7064.13175
2012-04-24,7062.805952
2012-04-25,7091.4888
2012-04-26,7172.81895
2012-04-27,7165.2291
2012-04-30,7168.203876
2012-05-01,7154.543812
2012-05-02,7108.563
2012-05-03,7097.941403
2012-05-04,7059.7786
2012-05-07,7026.27063
2012-05-08,7046.698064
2012-05-09,7077.324375
2012-05-10,7141.537312
2012-05-11,7164.015525
2012-05-14,7168.59465
2012-05-15,7196.379938
2012-05-16,7135.611048
2012-05-17,7087.2416
2012-05-18,6966.688935
2012-05-21,6969.3869
2012-05-22,7113.56238
2012-05-23,7078.39008
2012-05-24,7056.192
2012-05-25,7110.264
2012-05-28,7073.118125
2012-05-29,7121.765217
2012-05-30,7193.584152
2012-05-31,7150.34276
2012-06-01,7062.1985
2012-06-04,6966.42988
2012-06-05,6968.1535
2012-06-06,7013.112448
2012-06-07,7115.840296
2012-06-08,7104.753657
2012-06-11,7157.152256
2012-06-12,7124.404655
2012-06-13,7119.81325
2012-06-14,7125.110307
2012-06-15,7177.660284
2012-06-18,7165.628297
2012-06-19,7179.238125
2012-06-20,7186.801048
2012-06-21,7220.641154
2012-06-22,7214.321233
2012-06-25,7179.172371
2012-06-26,7173.2158
2012-06-27,7225.07044
2012-06-28,7182.592512
2012-06-29,7188.3888
2012-07-02,7215.24387
2012-07-03,7210.391394
