date,MSCI_IMI
2019-06-27,24725.100033
2019-06-28,24719.047785
2019-07-01,24967.953381
2019-07-02,24969.63112
2019-07-03,25049.800918
2019-07-04,25045.8207
2019-07-05,25194.532248
2019-07-08,25070.298823
2019-07-09,25054.1455
2019-07-10,24794.245652
2019-07-11,24799.50861
2019-07-12,24924.668202
2019-07-15,24791.631996
2019-07-16,24797.499168
2019-07-17,24806.108798
2019-07-18,24502.75345
2019-07-19,24648.705048
2019-07-22,24533.864226
2019-07-23,24782.48812
2019-07-24,24809.341662
2019-07-25,25032.975575
2019-07-26,25533.408232
2019-07-29,25249.807392
2019-07-30,25248.0683
2019-07-31,25308.477012
2019-08-01,25688.053872
2019-08-02,25631.49567
2019-08-05,25230.810854
2019-08-06,25375.9608
2019-08-07,25669.660779
2019-08-08,26024.05647
2019-08-09,26282.89332
2019-08-12,26111.43648
2019-08-13,26032.164114
2019-08-14,25935.022512
2019-08-15,25647.122982
2019-08-16,26023.456008
2019-08-19,26588.323656
2019-08-20,26267.535475
2019-08-21,26131.383031
2019-08-22,26227.21424
2019-08-23,25770.930815
2019-08-26,25959.510854
2019-08-27,25988.286156
2019-08-28,26238.660023
2019-08-29,26332.313301
2019-08-30,26203.2606
2019-09-02,26277.67443
2019-09-03,25898.227328
2019-09-04,25653.143242
2019-09-05,26100.532484
2019-09-06,26017.011384
2019-09-09,25957.148616
2019-09-10,25761.72112
2019-09-11,26018.930688
2019-09-12,25964.74118
2019-09-13,25968.967472
2019-09-16,26029.59819
2019-09-17,26179.156575
2019-09-18,26120.61312
2019-09-19,26395.546395
2019-09-20,26510.402556
2019-09-23,26422.481512
2019-09-24,26215.5662
2019-09-25,26453.57556
2019-09-26,26498.055633
2019-09-27,26655.227551
2019-09-30,26675.69575
2019-10-01,26739.669257
2019-10-02,26240.408544
2019-10-03,26099.441584
2019-10-04,26199.5296
2019-10-07,26408.932281
2019-10-08,26262.155056
2019-10-09,26226.3365
2019-10-10,26159.691048
2019-10-11,26095.35357
2019-10-14,26079.244755
2019-10-15,26443.23498
2019-10-16,26529.62192
2019-10-17,26420.629626
2019-10-18,26271.008505
2019-10-21,26388.001136
2019-10-22,26023.53273
2019-10-23,26173.784385
2019-10-24,26361.14205
2019-10-25,26317.822284
2019-10-28,26291.404587
2019-10-29,26434.96758
2019-10-30,27153.81024
2019-10-31,27289.50237
2019-11-01,27406.478912
2019-11-04,27111.834964
2019-11-05,26981.738558
2019-11-06,27101.636262
2019-11-07,27045.766619
2019-11-08,27288.302206
2019-11-11,27316.102904
2019-11-12,27461.662821
2019-11-13,27382.875984
2019-11-14,27184.881768
2019-11-15,27185.961872
2019-11-18,27417.493089
2019-11-19,27322.59092
2019-11-20,27241.109472
2019-11-21,27001.505812
2019-11-22,27096.80385
2019-11-25,27433.532784
2019-11-26,27532.95504
2019-11-27,27539.61004
2019-11-28,27439.14369
2019-11-29,27219.851595
2019-12-02,26854.66476
2019-12-03,26865.93108
2019-12-04,26938.25224
2019-12-05,27087.923578
2019-12-06,27252.37331
2019-12-09,27295.281608
2019-12-10,27488.296626
2019-12-11,27331.891172
2019-12-12,27155.370396
2019-12-13,27331.642998
2019-12-16,27250.17156
2019-12-17,27281.292454
2019-12-18,27098.621586
2019-12-19,27018.26043
2019-12-20,27217.953451
2019-12-23,27120.652299
2019-12-24,27036.412397
2019-12-25,27029.96552
2019-12-26,27066.11419
2019-12-27,26940.426628
2019-12-30,26980.282089
2019-12-31,26815.287688
2020-01-01,26839.904064
2020-01-02,27169.685505
2020-01-03,27470.589186
2020-01-06,27256.670231
2020-01-07,27426.966336
2020-01-08,27187.649024
2020-01-09,27430.333536
2020-01-10,27703.662256
2020-01-13,27902.8257
2020-01-14,27910.515439
2020-01-15,27925.089806
2020-01-16,28149.05368
2020-01-17,28330.348608
2020-01-20,28395.90899
2020-01-21,28333.52514
2020-01-22,28015.102284
2020-01-23,28088.633065
2020-01-24,27944.528844
2020-01-27,27910.15924
2020-01-28,27989.276858
2020-01-29,28156.297751
2020-01-30,28380.0811
2020-01-31,28483.622352
2020-02-03,28343.127424
2020-02-04,28552.800925
2020-02-05,28802.67
2020-02-06,29186.192815
2020-02-07,29334.82668
2020-02-10,29216.153274
2020-02-11,29054.106364
2020-02-12,29305.787152
2020-02-13,29450.29024
2020-02-14,29372.121324
2020-02-17,29520.983726
2020-02-18,29456.336385
2020-02-19,29518.37112
2020-02-20,29683.423242
2020-02-21,29233.87698
2020-02-24,28640.7555
2020-02-25,28008.828765
2020-02-26,28024.425954
2020-02-27,27356.4108
2020-02-28,27207.539442
2020-03-02,27547.1658
2020-03-03,27226.458288
2020-03-04,27711.36544
2020-03-05,27749.597704
2020-03-06,27267.783348
2020-03-09,25970.01095
2020-03-10,26417.615895
2020-03-11,25798.71248
2020-03-12,23684.930077
2020-03-13,24637.749331
2020-03-16,22842.774934
2020-03-17,23595.1275
2020-03-18,22980.255552
2020-03-19,23702.414775
2020-03-20,23313.258956
2020-03-23,22925.281341
2020-03-24,24491.3526
2020-03-25,24871.077
2020-03-26,26096.377216
2020-03-27,25902.93375
2020-03-30,26959.222658
2020-03-31,26607.76629
2020-04-01,26100.617256
2020-04-02,26725.0546
2020-04-03,27136.39312
2020-04-06,28194.521696
2020-04-07,27856.395398
2020-04-08,28360.47369
2020-04-09,28597.340605
2020-04-10,28535.030965
2020-04-13,28543.640391
2020-04-14,29548.729773
2020-04-15,29439.297232
2020-04-16,29772.915
2020-04-17,30381.853273
2020-04-20,30211.979637
2020-04-21,29490.002334
2020-04-22,30088.89981
2020-04-23,30355.831296
2020-04-24,30440.547242
2020-04-27,30610.657156
2020-04-28,30476.484522
2020-04-29,30355.72872
2020-04-30,30710.151432
2020-05-01,30501.035492
2020-05-04,29937.063246
2020-05-05,30170.866503
2020-05-06,30356.983734
2020-05-07,30433.6855
2020-05-08,30590.15014
2020-05-11,30682.43932
2020-05-12,30281.307028
2020-05-13,29832.209928
2020-05-14,29728.823748
2020-05-15,30105.085795
2020-05-18,30705.6421
2020-05-19,30563.76924
2020-05-20,30349.061741
2020-05-21,29546.752344
2020-05-22,29608.896504
2020-05-25,29766.814343
2020-05-26,29843.543792
2020-05-27,30156.39552
2020-05-28,30501.468333
2020-05-29,30570.28502
2020-06-01,30494.65483
2020-06-02,30471.041952
2020-06-03,30558.754
2020-06-04,30489.465182
2020-06-05,31112.34015
2020-06-08,31058.18087
2020-06-09,30782.913272
2020-06-10,30379.378876
2020-06-11,30007.97686
2020-06-12,29986.465
2020-06-15,30181.24928
2020-06-16,31110.51608
2020-06-17,30948.47313
2020-06-18,31410.063072
2020-06-19,31052.663714
2020-06-22,31187.868441
2020-06-23,31295.146536
2020-06-24,30765.492135
2020-06-25,30511.005924
2020-06-26,30178.5173
2020-06-29,30548.061239
2020-06-30,30983.63159
2020-07-01,30599.8658
2020-07-02,30721.910144
2020-07-03,30728.96541
2020-07-06,31186.643322
2020-07-07,31218.112626
2020-07-08,30927.214116
2020-07-09,30578.172504
2020-07-10,30709.353735
2020-07-13,30757.143813
2020-07-14,30787.817426
2020-07-15,30937.40874
2020-07-16,31180.28372
2020-07-17,31053.590568
2020-07-20,31183.392042
2020-07-21,30925.676375
2020-07-22,31124.428268
2020-07-23,31239.548277
2020-07-24,31043.13828
2020-07-27,30839.914626
2020-07-28,30860.535636
2020-07-29,31209.83217
2020-07-30,31391.124405
2020-07-31,31849.998528
2020-08-03,32457.673083
2020-08-04,33088.8483
2020-08-05,33211.421544
2020-08-06,33448.21693
2020-08-07,33819.892721
2020-08-10,33999.181275
2020-08-11,33592.698579
2020-08-12,33978.741949
2020-08-13,33905.990086
2020-08-14,33733.889597
2020-08-17,34137.51939
2020-08-18,33844.47945
2020-08-19,33656.256925
2020-08-20,33564.7152
2020-08-21,33354.957888
2020-08-24,33302.067828
2020-08-25,33189.385784
2020-08-26,33528.4502
2020-08-27,33827.551545
2020-08-28,33118.96844
2020-08-31,33797.173077
2020-09-01,33356.946041
2020-09-02,34033.192884
2020-09-03,32975.933875
2020-09-04,32401.52748
2020-09-07,32769.10626
2020-09-08,32389.65132
2020-09-09,32318.3861
2020-09-10,32552.417524
2020-09-11,32237.2999
2020-09-14,32505.669203
2020-09-15,32210.404242
2020-09-16,31788.413685
2020-09-17,31393.486764
2020-09-18,31517.217732
2020-09-21,31838.040122
2020-09-22,32051.363916
2020-09-23,32050.085056
2020-09-24,31671.989979
2020-09-25,32429.989398
2020-09-28,32856.05968
2020-09-29,32590.74829
2020-09-30,32290.570135
2020-10-01,32225.827595
2020-10-02,31908.966208
2020-10-05,32539.024396
2020-10-06,32587.521005
2020-10-07,32741.725835
2020-10-08,32926.355008
2020-10-09,32953.274655
2020-10-12,33429.5571
2020-10-13,33144.458374
2020-10-14,33138.1869
2020-10-15,33181.03112
2020-10-16,33016.447446
2020-10-19,32651.835
2020-10-20,32649.264396
2020-10-21,32221.967128
2020-10-22,32091.45885
2020-10-23,32200.512417
2020-10-26,31733.088261
2020-10-27,31548.315292
2020-10-28,30926.406096
2020-10-29,31090.968798
2020-10-30,30492.86136
2020-11-02,30819.916932
2020-11-03,31161.612899
2020-11-04,31375.20672
2020-11-05,31651.332531
2020-11-06,31487.881416
2020-11-09,31488.51625
2020-11-10,32116.5625
2020-11-11,32359.22064
2020-11-12,32153.15844
2020-11-13,32103.649053
2020-11-16,32215.25084
2020-11-17,32334.77779
2020-11-18,32253.235858
2020-11-19,32219.41536
2020-11-20,32167.58903
2020-11-23,32343.51406
2020-11-24,32327.178536
2020-11-25,32200.172144
2020-11-26,32324.461767
2020-11-27,32639.468939
2020-11-30,32833.659966
2020-12-01,32693.840438
2020-12-02,32814.226851
2020-12-03,32680.760742
2020-12-04,33053.24139
2020-12-07,32896.714032
2020-12-08,32582.570592
2020-12-09,32399.131699
2020-12-10,32535.078918
2020-12-11,32673.37105
2020-12-14,32453.594895
2020-12-15,32445.25056
2020-12-16,32433.662496
2020-12-17,32310.455074
2020-12-18,31956.535765
2020-12-21,31867.875888
2020-12-22,31970.796579
2020-12-23,31974.784579
2020-12-24,32107.804992
2020-12-25,32021.841475
2020-12-28,32353.329088
2020-12-29,32557.919968
2020-12-30,32392.809592
2020-12-31,32620.722532
2021-01-01,32545.210572
2021-01-04,32440.321391
2021-01-05,33197.687772
2021-01-06,33645.799575
2021-01-07,34932.90113
2021-01-08,34825.972356
2021-01-11,35141.33616
2021-01-12,34570.66178
2021-01-13,34611.28962
2021-01-14,34239.255565
2021-01-15,34264.433931
2021-01-18,34098.109354
2021-01-19,33945.248948
2021-01-20,34108.529598
2021-01-21,34232.871299
2021-01-22,34530.189848
2021-01-25,34808.547431
2021-01-26,34373.651925
2021-01-27,34084.246842
2021-01-28,34088.96825
2021-01-29,33456.54345
2021-02-01,33719.73099
2021-02-02,33892.276264
2021-02-03,33931.436552
2021-02-04,34327.580441
2021-02-05,34251.293616
2021-02-08,34592.752968
2021-02-09,34281.22839
2021-02-10,34348.819484
2021-02-11,34158.51243
2021-02-12,34107.835052
2021-02-15,33991.204608
2021-02-16,34453.515264
2021-02-17,34267.578675
2021-02-18,33971.93664
2021-02-19,34182.221743
2021-02-22,34031.047678
2021-02-23,33723.93629
2021-02-24,33809.38145
2021-02-25,34611.064375
2021-02-26,34269.25756
2021-03-01,34806.5389
2021-03-02,34414.267264
2021-03-03,34441.40499
2021-03-04,34464.505922
2021-03-05,34871.042716
2021-03-08,35243.374824
2021-03-09,35203.5838
2021-03-10,34863.944825
2021-03-11,34716.121174
2021-03-12,35008.329381
2021-03-15,35016.457622
2021-03-16,35010.802269
2021-03-17,34560.288258
2021-03-18,34529.934571
2021-03-19,34318.204908
2021-03-22,34465.513072
2021-03-23,34578.104736
2021-03-24,34449.482375
2021-03-25,34704.137564
2021-03-26,35158.66686
2021-03-29,34837.673248
2021-03-30,34845.034753
2021-03-31,34591.855235
2021-04-01,34599.53646
2021-04-02,34754.165544
2021-04-05,34811.496525
2021-04-06,34789.946704
2021-04-07,34913.57448
2021-04-08,34969.675182
2021-04-09,35346.671085
2021-04-12,35240.842054
2021-04-13,35260.684371
2021-04-14,34909.245952
2021-04-15,34664.091724
2021-04-16,35161.336812
2021-04-19,34837.077952
2021-04-20,34676.329311
2021-04-21,34761.935208
2021-04-22,34814.841425
2021-04-23,35020.6064
2021-04-26,35177.119506
2021-04-27,35358.012704
2021-04-28,35028.105
2021-04-29,35326.408192
2021-04-30,35499.66434
2021-05-03,35375.830182
2021-05-04,35211.777551
2021-05-05,35104.446927
2021-05-06,35018.399514
2021-05-07,34907.714121
2021-05-10,34648.39239
2021-05-11,34152.389435
2021-05-12,33809.184486
2021-05-13,33985.24965
2021-05-14,34552.128204
2021-05-17,34504.255346
2021-05-18,34158.454125
2021-05-19,34213.312195
2021-05-20,34247.58918
2021-05-21,34233.92844
2021-05-24,34400.273229
2021-05-25,34221.428033
2021-05-26,34079.771232
2021-05-27,34079.5188
2021-05-28,34191.408238
2021-05-31,34059.109325
2021-06-01,34229.490344
2021-06-02,33689.262078
2021-06-03,33829.362996
2021-06-04,33607.054938
2021-06-07,33812.8199
2021-06-08,34041.652296
2021-06-09,34430.539858
2021-06-10,34136.971435
2021-06-11,34416.791796
2021-06-14,34705.4192
2021-06-15,34655.772522
2021-06-16,35182.424696
2021-06-17,35150.16736
2021-06-18,35402.448692
2021-06-21,35377.773816
2021-06-22,35679.92575
2021-06-23,35520.028675
2021-06-24,35672.245071
2021-06-25,35696.348336
2021-06-28,35905.93695
2021-06-29,36171.508716
2021-06-30,35891.717236
2021-07-01,36412.297092
2021-07-02,36167.831412
2021-07-05,36238.101798
2021-07-06,36427.580567
2021-07-07,36291.342384
2021-07-08,36035.053212
2021-07-09,36027.58082
2021-07-12,36793.277548
2021-07-13,37470.428622
2021-07-14,36864.427023
2021-07-15,36797.47574
2021-07-16,36126.915682
2021-07-19,35973.016928
2021-07-20,36456.760788
2021-07-21,36848.410722
2021-07-22,37157.82761
2021-07-23,37863.069075
2021-07-26,37884.490133
2021-07-27,37667.344379
2021-07-28,37694.625085
2021-07-29,37380.172986
2021-07-30,37172.345452
2021-08-02,36991.923228
2021-08-03,36786.350832
2021-08-04,36830.93628
2021-08-05,37405.154535
2021-08-06,37591.524835
2021-08-09,38042.890992
2021-08-10,38118.101116
2021-08-11,37897.267815
2021-08-12,38296.30032
2021-08-13,38244.231393
2021-08-16,38464.196848
2021-08-17,38331.035143
2021-08-18,38199.53712
2021-08-19,38652.497523
2021-08-20,39113.336934
2021-08-23,39092.390868
2021-08-24,38946.103808
2021-08-25,38871.878362
2021-08-26,38603.15394
2021-08-27,38403.950806
2021-08-30,38407.046412
2021-08-31,37961.2992
2021-09-01,37829.279816
2021-09-02,38089.648572
2021-09-03,37741.238912
2021-09-06,37580.84451
2021-09-07,37643.962488
2021-09-08,37159.836882
2021-09-09,37100.243454
2021-09-10,36933.895807
2021-09-13,36866.216816
2021-09-14,37180.805144
2021-09-15,37546.309339
2021-09-16,37966.937085
2021-09-17,37914.61975
2021-09-20,37550.6473
2021-09-21,37688.432334
2021-09-22,37915.269308
2021-09-23,38193.094604
2021-09-24,38669.567851
2021-09-27,38650.07046
2021-09-28,38213.757225
2021-09-29,38375.753768
2021-09-30,37884.256488
2021-10-01,37542.651046
2021-10-04,37578.880702
2021-10-05,37755.479832
2021-10-06,37659.994012
2021-10-07,37972.8127
2021-10-08,37987.258812
2021-10-11,38093.551263
2021-10-12,37833.20467
2021-10-13,37581.772696
2021-10-14,38092.226208
2021-10-15,37881.986681
2021-10-18,38157.331584
2021-10-19,38002.797216
2021-10-20,37804.4919
2021-10-21,38584.3255
2021-10-22,38968.691425
2021-10-25,38783.3825
2021-10-26,39104.950233
2021-10-27,39604.521575
2021-10-28,40117.23806
2021-10-29,40236.8567
2021-11-01,41075.2751
2021-11-02,41156.147646
2021-11-03,40931.846661
2021-11-04,40939.1983
2021-11-05,40638.789072
2021-11-08,40326.653334
2021-11-09,40478.161388
2021-11-10,41215.063626
2021-11-11,40926.318891
2021-11-12,41281.839973
2021-11-15,41031.986715
2021-11-16,41807.486487
2021-11-17,41635.300023
2021-11-18,41894.413744
2021-11-19,42181.59149
2021-11-22,42304.133694
2021-11-23,42165.907896
2021-11-24,42340.756256
2021-11-25,42577.06106
2021-11-26,42512.387763
2021-11-29,42365.102871
2021-11-30,40949.82036
2021-12-01,41152.471488
2021-12-02,41224.749896
2021-12-03,41257.088
2021-12-06,41179.585343
2021-12-07,41954.506916
2021-12-08,41737.809432
2021-12-09,41993.6168
2021-12-10,42304.368771
2021-12-13,42068.133195
2021-12-14,41927.972524
2021-12-15,42087.274232
2021-12-16,41883.30755
2021-12-17,41408.75766
2021-12-20,40567.572624
2021-12-21,41501.049051
2021-12-22,41504.6646
2021-12-23,41721.217947
2021-12-24,41463.14244
2021-12-27,41795.24228
2021-12-28,42409.282842
2021-12-29,42958.957825
2021-12-30,42859.79492
2021-12-31,42989.96322
2022-01-03,42802.751208
2022-01-04,43262.784711
2022-01-05,42357.01452
2022-01-06,41676.144975
2022-01-07,41199.477125
2022-01-10,41220.801538
2022-01-11,41221.82475
2022-01-12,40862.5092
2022-01-13,40770.287004
2022-01-14,40601.651706
2022-01-17,40624.862362
2022-01-18,40255.85328
2022-01-19,39460.471347
2022-01-20,38919.288336
2022-01-21,37928.303539
2022-01-24,38134.495404
2022-01-25,37640.182305
2022-01-26,37954.284404
2022-01-27,37912.813848
2022-01-28,38839.911748
2022-01-31,39045.391264
2022-02-01,39097.044454
2022-02-02,39607.87534
2022-02-03,38650.380957
2022-02-04,39336.705144
2022-02-07,39394.3143
2022-02-08,39199.37737
2022-02-09,39484.304132
2022-02-10,38921.133168
2022-02-11,38435.273964
2022-02-14,37866.09747
2022-02-15,38406.149929
2022-02-16,38191.312448
2022-02-17,37553.028936
2022-02-18,37461.380096
2022-02-21,37469.99648
2022-02-22,36963.795696
2022-02-23,36592.870833
2022-02-24,37158.839568
2022-02-25,37578.062535
2022-02-28,38136.672482
2022-03-01,37677.848544
2022-03-02,37828.742372
2022-03-03,37271.716775
2022-03-04,37126.357641
2022-03-07,36012.733236
2022-03-08,35692.379282
2022-03-09,36046.654305
2022-03-10,36029.022417
2022-03-11,35716.052256
2022-03-14,35675.078106
2022-03-15,36090.73069
2022-03-16,36519.861763
2022-03-17,37114.642266
2022-03-18,37595.290484
2022-03-21,37413.73045
2022-03-22,37633.27386
2022-03-23,37053.606702
2022-03-24,36762.799995
2022-03-25,36981.590217
2022-03-28,37544.934518
2022-03-29,37663.609284
2022-03-30,37309.353984
2022-03-31,37170.906102
2022-04-01,37369.5894
2022-04-04,37450.181132
2022-04-05,37276.705728
2022-04-06,36790.242503
2022-04-07,36992.02527
2022-04-08,36788.801484
2022-04-11,36110.740666
2022-04-12,35794.18997
2022-04-13,36245.12931
2022-04-14,36220.013622
2022-04-15,36086.468964
2022-04-18,36090.179913
2022-04-19,37237.062429
2022-04-20,37551.711288
2022-04-21,38040.71665
2022-04-22,37637.55723
2022-04-25,37657.350335
2022-04-26,37168.988416
2022-04-27,37248.717768
2022-04-28,38252.20139
2022-04-29,36917.137344
2022-05-02,37729.707767
2022-05-03,37022.1393
2022-05-04,36940.682466
2022-05-05,37175.399235
2022-05-06,36915.761085
2022-05-09,36010.94895
2022-05-10,36029.152782
2022-05-11,35586.876681
2022-05-12,35480.205904
2022-05-13,36445.560059
2022-05-16,36356.567897
2022-05-17,36523.32344
2022-05-18,35721.129366
2022-05-19,35197.715995
2022-05-20,35210.978484
2022-05-23,35629.420455
2022-05-24,35082.33183
2022-05-25,35554.911468
2022-05-26,36032.220496
2022-05-27,36526.74012
2022-05-30,36496.804786
2022-05-31,36507.181572
2022-06-01,36148.102762
2022-06-02,36455.887785
2022-06-03,36169.370176
2022-06-06,36076.864024
2022-06-07,36174.561722
2022-06-08,35649.640575
2022-06-09,35390.8552
2022-06-10,35062.182925
2022-06-13,34331.013075
2022-06-14,33966.783157
2022-06-15,33792.609361
2022-06-16,33317.584079
2022-06-17,33248.171148
2022-06-20,33488.34505
2022-06-21,33880.362444
2022-06-22,33762.447951
2022-06-23,34014.187413
2022-06-24,34612.92317
2022-06-27,34811.713835
2022-06-28,34816.10202
2022-06-29,34956.92629
2022-06-30,34663.428
2022-07-01,35114.392986
2022-07-04,35081.678754
2022-07-05,35320.315968
2022-07-06,35972.904167
2022-07-07,36364.545813
2022-07-08,36741.869875
2022-07-11,36809.507403
2022-07-12,36379.395
2022-07-13,36025.810691
2022-07-14,36220.158606
2022-07-15,36666.857724
2022-07-18,36801.37883
2022-07-19,37605.711354
2022-07-20,38001.41897
2022-07-21,38086.439064
2022-07-22,37392.604592
2022-07-25,37326.329352
2022-07-26,37270.073488
2022-07-27,37427.633264
2022-07-28,37542.156042
2022-07-29,38308.238637
2022-08-01,37979.094595
2022-08-02,38444.41578
2022-08-03,38734.518492
2022-08-04,38440.529946
2022-08-05,38693.909156
2022-08-08,38459.526548
2022-08-09,38184.6948
2022-08-10,38042.889152
2022-08-11,38294.756965
2022-08-12,38658.608832
2022-08-15,39237.10712
2022-08-16,39106.02234
2022-08-17,39432.72186
2022-08-18,40004.093856
2022-08-19,39753.340356
2022-08-22,39000.425322
2022-08-23,38931.59996
2022-08-24,38901.620205
2022-08-25,38969.070052
2022-08-26,38197.790976
2022-08-29,37748.723235
2022-08-30,37726.125437
2022-08-31,37782.29934
2022-09-01,37854.272416
2022-09-02,37863.146816
2022-09-05,37447.380201
2022-09-06,37540.262304
2022-09-07,37902.527925
2022-09-08,38768.998505
2022-09-09,39014.196075
2022-09-12,39136.446248
2022-09-13,38440.816615
2022-09-14,38453.590814
2022-09-15,38261.110854
2022-09-16,38020.271532
2022-09-19,38328.831101
2022-09-20,37945.62369
2022-09-21,37527.690188
2022-09-22,36773.647002
2022-09-23,36626.60451
2022-09-26,36520.82397
2022-09-27,36323.913906
2022-09-28,36540.954856
2022-09-29,36371.326488
2022-09-30,36306.00965
2022-10-03,36460.09125
2022-10-04,37268.09292
2022-10-05,37380.6416
2022-10-06,37500.189352
2022-10-07,36894.123168
2022-10-10,36484.275414
2022-10-11,36377.180892
2022-10-12,36477.10872
2022-10-13,37088.1784
2022-10-14,36735.564216
2022-10-17,37012.05816
2022-10-18,37471.811154
2022-10-19,37516.300602
2022-10-20,37261.83606
2022-10-21,37491.47676
2022-10-24,38528.179005
2022-10-25,38844.102825
2022-10-26,38296.844711
2022-10-27,38221.698036
2022-10-28,39043.123308
2022-10-31,39259.214435
2022-11-01,39056.091788
2022-11-02,38478.9328
2022-11-03,38304.654441
2022-11-04,37823.769802
2022-11-07,37888.78712
2022-11-08,38133.063936
2022-11-09,37562.611284
2022-11-10,38626.857219
2022-11-11,38874.727656
2022-11-14,38728.614024
2022-11-15,39094.847052
2022-11-16,38678.052111
2022-11-17,38725.66849
2022-11-18,38650.890888
2022-11-21,38573.221173
2022-11-22,38857.462878
2022-11-23,38673.848675
2022-11-24,38807.7907
2022-11-25,38945.063595
2022-11-28,38588.068002
2022-11-29,38181.47685
2022-11-30,39385.467384
2022-12-01,40778.886526
2022-12-02,40389.376944
2022-12-05,39624.45862
2022-12-06,38906.594403
2022-12-07,38436.8633
2022-12-08,38664.551405
2022-12-09,38915.732595
2022-12-12,39731.505516
2022-12-13,39522.253754
2022-12-14,39175.006095
2022-12-15,38903.151372
2022-12-16,38769.515008
2022-12-19,37764.50064
2022-12-20,37844.238784
2022-12-21,38128.669344
2022-12-22,37558.189453
2022-12-23,37465.094013
2022-12-26,37438.825536
2022-12-27,37747.902456
2022-12-28,37177.421697
2022-12-29,37415.780586
2022-12-30,37383.153136
2023-01-02,37384.368063
2023-01-03,37388.496479
2023-01-04,37429.586136
2023-01-05,37624.415388
2023-01-06,38367.661611
2023-01-09,38075.396675
2023-01-10,38445.849724
2023-01-11,38594.945541
2023-01-12,38602.112976
2023-01-13,38874.81375
2023-01-16,39403.029825
2023-01-17,39451.487292
2023-01-18,39319.655368
2023-01-19,39261.20688
2023-01-20,39466.286856
2023-01-23,40055.75064
2023-01-24,40111.183152
2023-01-25,39914.96107
2023-01-26,40400.000296
2023-01-27,40547.000376
2023-01-30,40633.185957
2023-01-31,41053.674585
2023-02-01,40563.654588
2023-02-02,41206.220984
2023-02-03,41767.582016
2023-02-06,41795.744796
2023-02-07,41930.04104
2023-02-08,42166.294856
2023-02-09,41950.939338
2023-02-10,42244.333764
2023-02-13,42480.3756
2023-02-14,42629.034996
2023-02-15,42988.024666
2023-02-16,42941.774124
2023-02-17,42535.13265
2023-02-20,42746.147638
2023-02-21,42331.589818
2023-02-22,42193.115406
2023-02-23,42283.96048
2023-02-24,42261.55738
2023-02-27,42490.552905
2023-02-28,42273.753417
2023-03-01,41637.676122
2023-03-02,42009.713655
2023-03-03,42471.696564
2023-03-06,42763.364319
2023-03-07,42788.531094
2023-03-08,43003.405236
2023-03-09,42363.1245
2023-03-10,41210.529096
2023-03-13,40668.842279
2023-03-14,40987.45408
2023-03-15,41085.249588
2023-03-16,41627.476036
2023-03-17,41435.555625
2023-03-20,41867.666246
2023-03-21,42521.803368
2023-03-22,41337.227778
2023-03-23,41187.795354
2023-03-24,41276.85281
2023-03-27,41793.54529
2023-03-28,41433.68644
2023-03-29,41883.509965
2023-03-30,41557.258134
2023-03-31,41957.062925
2023-04-03,42344.5456
2023-04-04,42350.14275
2023-04-05,42401.248912
2023-04-06,42965.707995
2023-04-07,42855.164506
2023-04-10,43541.949425
2023-04-11,43469.021897
2023-04-12,43444.671182
2023-04-13,43143.208448
2023-04-14,43177.88673
2023-04-17,43759.047404
2023-04-18,43525.189967
2023-04-19,43543.627844
2023-04-20,43013.735556
2023-04-21,43186.978296
2023-04-24,43324.26345
2023-04-25,43209.360972
2023-04-26,43229.867304
2023-04-27,43467.165136
2023-04-28,43776.246624
2023-05-01,44049.703764
2023-05-02,43704.250164
2023-05-03,43192.470112
2023-05-04,42938.077122
2023-05-05,43931.40765
2023-05-08,43825.02156
2023-05-09,44433.436872
2023-05-10,45045.370446
2023-05-11,45688.88337
2023-05-12,45919.627425
2023-05-15,45398.977
2023-05-16,45194.704578
2023-05-17,45938.204698
2023-05-18,46468.029345
2023-05-19,46701.808254
2023-05-22,46298.245539
2023-05-23,45800.843552
2023-05-24,45412.54983
2023-05-25,46844.683878
2023-05-26,46959.561858
2023-05-29,47051.616283
2023-05-30,47053.29537
2023-05-31,46700.830976
2023-06-01,46981.253232
2023-06-02,47419.929528
2023-06-05,46800.637194
2023-06-06,46833.543736
2023-06-07,46415.82413
2023-06-08,46030.327228
2023-06-09,45781.634899
2023-06-12,45718.327343
2023-06-13,46236.686748
2023-06-14,45650.761376
2023-06-15,45768.968268
2023-06-16,45615.611226
2023-06-19,45470.86605
2023-06-20,45708.578136
2023-06-21,45388.40384
2023-06-22,45909.122679
2023-06-23,45882.589157
2023-06-26,45656.46925
2023-06-27,45775.76276
2023-06-28,46164.3779
2023-06-29,46600.937844
2023-06-30,47280.558083
2023-07-03,47158.920284
2023-07-04,46918.707192
2023-07-05,47051.396952
2023-07-06,47317.343312
2023-07-07,46600.36074
2023-07-10,46697.238784
2023-07-11,46298.4984
2023-07-12,45946.876215
2023-07-13,45905.114787
2023-07-14,46265.893779
2023-07-17,46186.897215
2023-07-18,46076.706722
2023-07-19,46172.565963
2023-07-20,46008.0294
2023-07-21,46054.251585
2023-07-24,45689.156324
2023-07-25,45307.516072
2023-07-26,45472.762272
2023-07-27,45878.393274
2023-07-28,45632.85518
2023-07-31,46410.682992
2023-08-01,47312.106536
2023-08-02,46994.227085
2023-08-03,47410.370933
2023-08-04,46792.124405
2023-08-07,47686.897664
2023-08-08,47960.42176
2023-08-09,47908.418447
2023-08-10,47717.210808
