date,leading_indicator,coincident_indicator,lagging_indicator,MSCI_EMI,MSCI_IMI,MSCI_ACWI,JSE_ALSI
2016-08-17,96.39,97.65,95.89,12162.22,17751.88,17393.3,52309.7
2016-08-18,96.39,97.65,95.89,12246.19,17808.07,17455.81,52989.66
2016-08-19,96.39,97.65,95.89,12291.82,17944.82,17582.01,52771.95
2016-08-22,96.39,97.65,95.89,12269.09,18044.88,17665.5,52828.93
2016-08-23,96.39,97.65,95.89,12686.42,18681.51,18286.43,52957.8
2016-08-24,96.39,97.65,95.89,12698.04,18817.08,18408.0,53562.8
2016-08-25,96.39,97.65,95.89,12753.0,18834.31,18432.03,53482.88
2016-08-26,96.39,97.65,95.89,12953.01,19045.42,18647.95,53506.62
2016-08-29,96.39,97.65,95.89,12901.94,19081.44,18670.61,53563.93
2016-08-30,96.39,97.65,95.89,13016.31,19165.44,18762.46,53448.69
2016-08-31,96.39,97.65,95.89,13163.87,19447.87,19033.81,52733.12
2016-09-01,97.02,97.61,97.26,13000.79,19313.37,18891.42,52631.33
2016-09-02,97.02,97.61,97.26,13017.37,19279.83,18864.39,53500.07
2016-09-05,97.02,97.61,97.26,13073.66,19183.21,18788.39,53622.0
2016-09-06,97.02,97.61,97.26,12900.17,18742.17,18374.91,53680.43
2016-09-07,97.02,97.61,97.26,12973.86,18824.68,18458.88,53456.43
2016-09-08,97.02,97.61,97.26,13096.9,18947.21,18585.5,53250.25
2016-09-09,97.02,97.61,97.26,13098.45,18908.77,18554.42,53347.3
2016-09-12,97.02,97.61,97.26,12647.48,18749.07,18344.23,52802.0
2016-09-13,97.02,97.61,97.26,12745.48,18734.98,18347.44,52805.96
2016-09-14,97.02,97.61,97.26,12672.0,18619.19,18236.09,52501.97
2016-09-15,97.02,97.61,97.26,12658.92,18656.83,18267.09,52174.26
2016-09-16,97.02,97.61,97.26,12545.18,18476.9,18093.23,51832.55
2016-09-19,97.02,97.61,97.26,12568.14,18337.98,17974.66,51975.89
2016-09-20,97.02,97.61,97.26,12502.54,18213.89,17856.13,51335.75
2016-09-21,97.02,97.61,97.26,12287.1,17963.25,17603.45,50757.82
2016-09-22,97.02,97.61,97.26,12552.08,18251.66,17895.51,51895.18
2016-09-23,97.02,97.61,97.26,12577.96,18243.39,17893.27,51999.45
2016-09-26,97.02,97.61,97.26,12387.78,18055.51,17700.08,51479.8
2016-09-27,97.02,97.61,97.26,12245.55,17784.75,17442.03,50899.66
2016-09-28,97.02,97.61,97.26,12414.86,18091.23,17736.01,51773.5
2016-09-29,97.02,97.61,97.26,12677.82,18382.67,18030.81,52698.58
2016-09-30,97.02,97.61,97.26,12386.43,18221.0,17845.07,51949.83
2016-10-03,98.58,97.36,97.67,12381.69,18022.22,17671.25,51658.99
2016-10-04,98.58,97.36,97.67,12653.76,18279.16,17938.08,52040.85
2016-10-05,98.58,97.36,97.67,12551.12,18176.98,17833.06,51868.53
2016-10-06,98.58,97.36,97.67,12718.77,18352.68,18011.91,51610.78
2016-10-07,98.58,97.36,97.67,12673.91,18262.33,17925.12,51662.07
2016-10-10,98.58,97.36,97.67,12682.38,18274.23,17936.42,51675.51
2016-10-11,98.58,97.36,97.67,13004.82,18795.98,18443.42,51898.82
2016-10-12,98.58,97.36,97.67,12831.66,18552.39,18203.71,51548.13
2016-10-13,98.58,97.36,97.67,12691.73,18535.12,18166.76,50494.51
2016-10-14,98.58,97.36,97.67,12838.14,18653.57,18292.91,51146.78
2016-10-17,98.58,97.36,97.67,12652.08,18370.01,18015.49,50769.01
2016-10-18,98.58,97.36,97.67,12622.78,18190.91,17853.71,51126.79
2016-10-19,98.58,97.36,97.67,12631.62,18174.0,17840.01,51504.87
2016-10-20,98.58,97.36,97.67,12729.21,18281.91,17949.67,51420.66
2016-10-21,98.58,97.36,97.67,12728.51,18291.48,17958.05,51629.23
2016-10-24,98.58,97.36,97.67,12771.99,18264.5,17940.33,51683.39
2016-10-25,98.58,97.36,97.67,12619.58,17988.07,17675.14,51749.86
2016-10-26,98.58,97.36,97.67,12633.97,18138.53,17809.43,51552.32
2016-10-27,98.58,97.36,97.67,12552.82,18055.21,17725.07,51139.66
2016-10-28,98.58,97.36,97.67,12487.73,17964.08,17634.44,50797.7
2016-10-31,98.58,97.36,97.67,12182.5,17499.75,17180.61,50590.08
2016-11-01,100.09,97.11,99.24,12275.1,17607.24,17289.27,51002.69
2016-11-02,100.09,97.11,99.24,11980.7,17303.74,16977.51,50384.87
2016-11-03,100.09,97.11,99.24,11902.11,17240.9,16910.97,50239.27
2016-11-04,100.09,97.11,99.24,11943.29,17329.84,16995.07,49686.1
2016-11-07,100.09,97.11,99.24,11939.54,17297.84,16965.71,50303.77
2016-11-08,100.09,97.11,99.24,11894.28,17145.86,16825.06,50700.7
2016-11-09,100.09,97.11,99.24,11829.2,17545.79,17163.69,50977.85
2016-11-10,100.09,97.11,99.24,12363.9,18501.86,18085.32,51493.0
2016-11-11,100.09,97.11,99.24,12201.11,18800.62,18322.26,50294.72
2016-11-14,100.09,97.11,99.24,12102.17,18845.95,18347.7,49731.89
2016-11-15,100.09,97.11,99.24,11923.97,18615.27,18117.05,49430.21
2016-11-16,100.09,97.11,99.24,12114.24,18754.45,18268.68,50004.82
2016-11-17,100.09,97.11,99.24,12224.94,19020.33,18517.01,50617.57
2016-11-18,100.09,97.11,99.24,12220.83,18979.65,18480.42,50626.06
2016-11-21,100.09,97.11,99.24,12071.15,18823.77,18319.21,50596.52
2016-11-22,100.09,97.11,99.24,12055.7,18619.66,18138.1,51117.74
2016-11-23,100.09,97.11,99.24,12099.46,18689.75,18205.87,50616.43
2016-11-24,100.09,97.11,99.24,12054.2,18743.43,18245.14,50561.43
2016-11-25,100.09,97.11,99.24,12070.57,18766.16,18267.56,50696.1
2016-11-28,100.09,97.11,99.24,11845.71,18172.52,17713.74,50193.64
2016-11-29,100.09,97.11,99.24,11909.11,18393.96,17918.14,50157.28
2016-11-30,100.09,97.11,99.24,12148.67,18636.85,18167.56,50209.43
2016-12-01,100.79,97.4,98.14,12103.6,18625.11,18149.66,49927.0
2016-12-02,100.79,97.4,98.14,11764.75,18220.39,17743.35,49256.1
2016-12-05,100.79,97.4,98.14,11713.79,18230.59,17743.37,49713.56
2016-12-06,100.79,97.4,98.14,11744.92,18228.54,17746.61,48935.9
2016-12-07,100.79,97.4,98.14,11678.05,18214.61,17723.32,49476.06
2016-12-08,100.79,97.4,98.14,11993.91,18511.94,18031.81,50543.44
2016-12-09,100.79,97.4,98.14,12127.08,18815.07,18316.78,50899.92
2016-12-12,100.79,97.4,98.14,11863.51,18513.82,18013.02,50527.86
2016-12-13,100.79,97.4,98.14,11939.12,18661.76,18153.68,50839.25
2016-12-14,100.79,97.4,98.14,12147.39,18966.47,18452.88,50716.25
2016-12-15,100.79,97.4,98.14,11990.13,18928.48,18397.01,49691.31
2016-12-16,100.79,97.4,98.14,12053.88,19082.88,18542.69,49786.15
2016-12-19,100.79,97.4,98.14,12021.32,19201.15,18640.29,49880.99
2016-12-20,100.79,97.4,98.14,11901.22,19038.95,18478.35,50343.24
2016-12-21,100.79,97.4,98.14,11916.37,19049.66,18491.06,50163.92
2016-12-22,100.79,97.4,98.14,11821.29,19059.85,18485.84,49833.77
2016-12-23,100.79,97.4,98.14,11784.36,19042.42,18465.24,49400.56
2016-12-26,100.79,97.4,98.14,11790.45,19026.89,18451.96,49707.95
2016-12-27,100.79,97.4,98.14,11756.78,18949.74,18379.2,50015.33
2016-12-28,100.79,97.4,98.14,11780.24,18739.22,18202.51,50322.72
2016-12-29,100.79,97.4,98.14,11683.4,18460.88,17944.24,50682.08
2016-12-30,100.79,97.4,98.14,11839.98,18609.76,18099.1,50653.54
2016-12-31,100.79,97.4,98.14,11841.12,18626.3,18113.83,50775.91
2017-01-02,100.99,97.22,98.84,11842.26,18642.84,18128.56,50898.29
2017-01-03,100.99,97.22,98.84,12005.15,18805.9,18295.25,51020.66
2017-01-04,100.99,97.22,98.84,11858.31,18696.57,18176.76,50760.24
2017-01-05,100.99,97.22,98.84,11973.72,18739.31,18232.78,50474.95
2017-01-06,100.99,97.22,98.84,12097.67,18945.34,18431.29,51216.0
2017-01-09,100.99,97.22,98.84,11999.49,18777.99,18269.16,51049.71
2017-01-10,100.99,97.22,98.84,12157.49,18909.63,18408.61,51740.17
2017-01-11,100.99,97.22,98.84,12174.21,18896.73,18400.01,52437.91
2017-01-12,100.99,97.22,98.84,12096.99,18619.89,18146.2,52444.36
2017-01-13,100.99,97.22,98.84,12095.67,18685.22,18203.67,52794.81
2017-01-16,100.99,97.22,98.84,12154.52,18875.0,18378.62,53158.54
2017-01-17,100.99,97.22,98.84,12042.28,18561.37,18087.42,52817.73
2017-01-18,100.99,97.22,98.84,12233.51,18826.75,18349.74,52933.28
2017-01-19,100.99,97.22,98.84,12115.44,18607.97,18139.75,52900.77
2017-01-20,100.99,97.22,98.84,12139.73,18742.78,18261.56,52532.26
2017-01-23,100.99,97.22,98.84,12152.08,18569.48,18112.03,53040.48
2017-01-24,100.99,97.22,98.84,12157.48,18551.64,18097.39,53342.04
2017-01-25,100.99,97.22,98.84,12067.87,18498.58,18035.67,53250.79
2017-01-26,100.99,97.22,98.84,12238.51,18640.08,18185.64,53405.74
2017-01-27,100.99,97.22,98.84,12332.87,18792.83,18334.08,52973.83
2017-01-30,100.99,97.22,98.84,12325.15,18716.74,18267.25,52660.94
2017-01-31,100.99,97.22,98.84,12238.3,18679.93,18222.42,52788.12
2017-02-01,100.58,97.0,99.52,12288.97,18691.36,18241.13,53104.12
2017-02-02,100.58,97.0,99.52,12258.11,18616.98,18172.71,52719.58
2017-02-03,100.58,97.0,99.52,12191.14,18557.25,18110.27,52265.16
2017-02-06,100.58,97.0,99.52,12260.48,18499.66,18071.4,52151.16
2017-02-07,100.58,97.0,99.52,12371.38,18719.17,18280.97,52181.91
2017-02-08,100.58,97.0,99.52,12356.18,18711.7,18272.52,51803.48
2017-02-09,100.58,97.0,99.52,12393.43,18752.56,18314.17,51904.34
2017-02-10,100.58,97.0,99.52,12417.62,18777.18,18338.9,52687.29
2017-02-13,100.58,97.0,99.52,12470.93,18838.08,18400.4,52956.71
2017-02-14,100.58,97.0,99.52,12228.39,18506.4,18073.86,52465.64
2017-02-15,100.58,97.0,99.52,12149.89,18335.03,17910.72,52485.16
2017-02-16,100.58,97.0,99.52,12321.4,18552.37,18126.95,52586.37
2017-02-17,100.58,97.0,99.52,12263.77,18591.43,18153.01,52223.54
2017-02-20,100.58,97.0,99.52,12300.35,18561.55,18132.28,52558.61
2017-02-21,100.58,97.0,99.52,12409.45,18752.09,18315.62,52586.61
2017-02-22,100.58,97.0,99.52,12329.87,18515.42,18096.5,52088.56
2017-02-23,100.58,97.0,99.52,12244.23,18391.47,17975.45,52183.1
2017-02-24,100.58,97.0,99.52,12223.24,18482.25,18052.79,51609.86
2017-02-27,100.58,97.0,99.52,12224.97,18567.63,18128.06,51497.16
2017-02-28,100.58,97.0,99.52,12280.42,18689.78,18244.4,51146.05
2017-03-01,99.27,97.43,100.09,12209.19,18720.31,18259.63,51682.19
2017-03-02,99.27,97.43,100.09,12312.18,18837.63,18377.95,51893.19
2017-03-03,99.27,97.43,100.09,12113.19,18638.39,18172.11,51708.61
2017-03-06,99.27,97.43,100.09,12147.5,18587.4,18133.44,51498.14
2017-03-07,99.27,97.43,100.09,12146.23,18488.19,18047.74,51377.78
2017-03-08,99.27,97.43,100.09,12275.26,18654.18,18212.62,51299.99
2017-03-09,99.27,97.43,100.09,12301.19,18941.51,18467.83,50910.71
2017-03-10,99.27,97.43,100.09,12178.05,18789.68,18315.26,51269.54
2017-03-13,99.27,97.43,100.09,12331.92,18825.15,18369.72,51855.38
2017-03-14,99.27,97.43,100.09,12349.0,18748.02,18305.41,51699.46
2017-03-15,99.27,97.43,100.09,12062.85,18364.37,17925.72,51701.6
2017-03-16,99.27,97.43,100.09,12282.27,18423.11,18011.49,52748.97
2017-03-17,99.27,97.43,100.09,12271.2,18359.01,17954.23,52550.99
2017-03-20,99.27,97.43,100.09,12284.31,18224.85,17838.52,52753.56
2017-03-21,99.27,97.43,100.09,12329.35,18125.77,17759.59,52425.13
2017-03-22,99.27,97.43,100.09,12144.18,17925.96,17556.6,52096.71
2017-03-23,99.27,97.43,100.09,12041.54,17788.19,17420.95,52027.98
2017-03-24,99.27,97.43,100.09,12041.0,17775.88,17410.34,51816.31
2017-03-27,99.27,97.43,100.09,12307.95,18228.92,17847.33,51724.92
2017-03-28,99.27,97.43,100.09,12604.47,18719.24,18321.62,52309.23
2017-03-29,99.27,97.43,100.09,12668.73,18780.24,18385.66,52444.78
2017-03-30,99.27,97.43,100.09,12884.22,19187.3,18775.58,52261.18
2017-03-31,99.27,97.43,100.09,12861.02,19319.27,18889.57,52056.06
2017-04-03,97.6,97.54,98.43,13212.19,19649.07,19233.06,52457.76
2017-04-04,97.6,97.54,98.43,13142.07,19553.69,19138.66,52660.74
2017-04-05,97.6,97.54,98.43,13369.64,19759.36,19354.64,52990.08
2017-04-06,97.6,97.54,98.43,13245.26,19716.95,19297.99,52918.42
2017-04-07,97.6,97.54,98.43,13224.58,19711.32,19290.49,52853.36
2017-04-10,97.6,97.54,98.43,13353.2,20000.22,19561.99,53139.96
2017-04-11,97.6,97.54,98.43,13161.72,19811.27,19367.37,53535.16
2017-04-12,97.6,97.54,98.43,12890.72,19266.44,18848.59,53551.31
2017-04-13,97.6,97.54,98.43,12945.47,19151.18,18757.79,53510.22
2017-04-14,97.6,97.54,98.43,12873.57,19082.2,18685.44,53231.06
2017-04-17,97.6,97.54,98.43,12784.48,19053.58,18646.16,52951.91
2017-04-18,97.6,97.54,98.43,12698.11,18943.0,18536.88,52672.75
2017-04-19,97.6,97.54,98.43,12645.29,18946.64,18532.48,52545.12
2017-04-20,97.6,97.54,98.43,12594.01,18882.44,18467.61,52496.62
2017-04-21,97.6,97.54,98.43,12622.21,18813.89,18412.3,52194.59
2017-04-24,97.6,97.54,98.43,12627.66,18928.65,18511.61,52921.41
2017-04-25,97.6,97.54,98.43,12823.59,19110.29,18701.04,53257.44
2017-04-26,97.6,97.54,98.43,13035.75,19441.0,19023.21,53680.69
2017-04-27,97.6,97.54,98.43,13072.43,19545.86,19120.46,53749.0
2017-04-28,97.6,97.54,98.43,13067.29,19534.55,19110.18,53817.31
2017-04-30,97.6,97.54,98.43,13101.08,19590.2,19163.98,53850.09
2017-05-01,97.32,97.47,98.65,13134.87,19645.85,19217.79,53882.86
2017-05-02,97.32,97.47,98.65,13182.46,19586.05,19172.78,53915.64
2017-05-03,97.32,97.47,98.65,13240.72,19682.35,19266.35,53586.63
2017-05-04,97.32,97.47,98.65,13374.17,20026.21,19588.44,53406.31
2017-05-05,97.32,97.47,98.65,13125.0,19800.61,19351.15,53579.01
2017-05-08,97.32,97.47,98.65,13411.72,20102.08,19659.07,53696.37
2017-05-09,97.32,97.47,98.65,13492.02,20073.56,19645.22,54172.76
2017-05-10,97.32,97.47,98.65,13400.43,19884.36,19465.83,54254.35
2017-05-11,97.32,97.47,98.65,13365.34,19680.85,19282.56,54114.0
2017-05-12,97.32,97.47,98.65,13382.7,19678.17,19281.78,54063.34
2017-05-15,97.32,97.47,98.65,13307.29,19509.92,19123.18,54052.18
2017-05-16,97.32,97.47,98.65,13255.32,19394.41,19013.74,54023.12
2017-05-17,97.32,97.47,98.65,13310.87,19354.19,18988.5,54001.94
2017-05-18,97.32,97.47,98.65,13264.0,19668.62,19254.61,54197.12
2017-05-19,97.32,97.47,98.65,13169.24,19528.79,19117.58,54427.3
2017-05-22,97.32,97.47,98.65,13262.81,19620.89,19211.24,54517.06
2017-05-23,97.32,97.47,98.65,13128.41,19426.59,19019.73,54548.91
2017-05-24,97.32,97.47,98.65,12956.6,19173.97,18772.52,54308.67
2017-05-25,97.32,97.47,98.65,13110.0,19282.08,18891.06,54028.39
2017-05-26,97.32,97.47,98.65,13073.45,19158.69,18778.05,53996.14
2017-05-29,97.32,97.47,98.65,13146.79,19295.91,18908.44,53944.22
2017-05-30,97.32,97.47,98.65,13271.74,19523.26,19127.65,54158.04
2017-05-31,97.32,97.47,98.65,13171.27,19520.58,19111.94,53562.57
2017-06-01,97.59,97.77,98.97,12989.09,19322.7,18909.9,52840.68
2017-06-02,97.59,97.77,98.97,12989.49,19318.88,18906.96,52889.7
2017-06-05,97.59,97.77,98.97,12921.93,19132.96,18735.11,52870.12
2017-06-06,97.59,97.77,98.97,13025.18,19263.41,18865.68,52251.87
2017-06-07,97.59,97.77,98.97,13031.42,19286.82,18887.57,52117.82
2017-06-08,97.59,97.77,98.97,13147.67,19380.42,18988.59,51958.52
2017-06-09,97.59,97.77,98.97,13178.89,19431.56,19038.72,52216.93
2017-06-12,97.59,97.77,98.97,12921.08,19185.48,18783.22,51564.0
2017-06-13,97.59,97.77,98.97,12881.29,19217.79,18806.27,51625.07
2017-06-14,97.59,97.77,98.97,12798.86,19037.23,18635.47,51489.16
2017-06-15,97.59,97.77,98.97,12911.17,19247.95,18838.48,50831.89
2017-06-16,97.59,97.77,98.97,12848.98,19230.92,18813.6,51223.9
2017-06-19,97.59,97.77,98.97,13168.31,19650.54,19228.69,51615.9
2017-06-20,97.59,97.77,98.97,13167.2,19587.53,19173.06,51160.57
2017-06-21,97.59,97.77,98.97,13159.97,19590.22,19175.07,51402.69
2017-06-22,97.59,97.77,98.97,13084.22,19453.18,19044.5,51072.86
2017-06-23,97.59,97.77,98.97,13067.49,19417.83,19010.69,51503.52
2017-06-26,97.59,97.77,98.97,13101.66,19353.29,18961.83,51288.71
2017-06-27,97.59,97.77,98.97,13242.4,19504.46,19116.3,51432.24
2017-06-28,97.59,97.77,98.97,13076.37,19497.96,19083.62,51596.84
2017-06-29,97.59,97.77,98.97,13191.71,19515.9,19119.25,51355.97
2017-06-30,97.59,97.77,98.97,13188.52,19545.57,19145.66,51611.01
2017-07-03,98.61,98.04,98.36,13395.59,19829.34,19426.78,52163.8
2017-07-04,98.61,98.04,98.36,13270.34,19771.1,19356.93,52049.25
2017-07-05,98.61,98.04,98.36,13504.51,20067.49,19652.53,52483.9
2017-07-06,98.61,98.04,98.36,13510.72,20030.01,19623.68,52285.08
2017-07-07,98.61,98.04,98.36,13423.22,20020.19,19602.16,51900.26
2017-07-10,98.61,98.04,98.36,13605.27,20188.46,19777.18,52187.92
2017-07-11,98.61,98.04,98.36,13805.97,20298.26,19903.01,52376.38
2017-07-12,98.61,98.04,98.36,13647.94,20014.84,19630.27,52905.98
2017-07-13,98.61,98.04,98.36,13732.56,19973.18,19607.94,53300.96
2017-07-14,98.61,98.04,98.36,13630.72,19818.91,19457.0,53597.96
2017-07-17,98.61,98.04,98.36,13600.39,19701.26,19349.98,53827.41
2017-07-18,98.61,98.04,98.36,13579.13,19650.07,19302.61,53261.64
2017-07-19,98.61,98.04,98.36,13696.73,19789.69,19444.08,54091.11
2017-07-20,98.61,98.04,98.36,13808.22,20011.75,19655.4,54287.32
2017-07-21,98.61,98.04,98.36,13677.15,19760.41,19415.57,54162.71
2017-07-24,98.61,98.04,98.36,13777.7,19797.21,19463.34,54368.62
2017-07-25,98.61,98.04,98.36,13883.36,20060.7,19710.12,54499.11
2017-07-26,98.61,98.04,98.36,13701.89,19792.34,19446.92,54836.19
2017-07-27,98.61,98.04,98.36,13886.84,19949.26,19613.57,54888.89
2017-07-28,98.61,98.04,98.36,13820.9,19933.0,19588.83,54883.21
2017-07-31,98.61,98.04,98.36,14037.28,20190.44,19848.27,55207.41
2017-08-01,98.78,98.3,98.36,14172.2,20425.15,20074.22,55390.07
2017-08-02,98.78,98.3,98.36,14124.17,20325.34,19980.41,55200.49
2017-08-03,98.78,98.3,98.36,14250.59,20604.63,20243.84,55685.01
2017-08-04,98.78,98.3,98.36,14354.59,20686.37,20332.1,55944.83
2017-08-07,98.78,98.3,98.36,14209.21,20364.76,20027.68,56163.6
2017-08-08,98.78,98.3,98.36,14416.02,20548.7,20220.69,55980.05
2017-08-09,98.78,98.3,98.36,14343.73,20570.37,20227.78,55840.34
2017-08-10,98.78,98.3,98.36,14203.32,20398.76,20055.05,55700.64
2017-08-11,98.78,98.3,98.36,14004.46,20347.47,19979.63,55155.13
2017-08-14,98.78,98.3,98.36,14032.02,20334.22,19971.46,55465.65
2017-08-15,98.78,98.3,98.36,14000.78,20267.12,19908.49,54983.32
2017-08-16,98.78,98.3,98.36,13958.38,20112.54,19767.1,55534.6
2017-08-17,98.78,98.3,98.36,14092.67,20070.68,19753.26,55415.27
2017-08-18,98.78,98.3,98.36,13929.13,19851.46,19536.34,55304.23
2017-08-21,98.78,98.3,98.36,14017.8,19919.49,19609.53,55450.53
2017-08-22,98.78,98.3,98.36,14175.32,20108.96,19798.5,56033.96
2017-08-23,98.78,98.3,98.36,14147.24,19986.23,19687.26,56162.3
2017-08-24,98.78,98.3,98.36,14283.26,20029.28,19746.63,56588.99
2017-08-25,98.78,98.3,98.36,14145.68,19836.36,19557.06,56655.88
2017-08-28,98.78,98.3,98.36,14163.21,19886.96,19605.55,56555.62
2017-08-29,98.78,98.3,98.36,14031.34,19761.42,19474.75,56409.62
2017-08-30,98.78,98.3,98.36,14133.29,19812.37,19535.68,56168.0
2017-08-31,98.78,98.3,98.36,14129.41,19944.63,19653.52,56522.11
2017-09-01,99.99,98.01,98.72,14107.69,19915.91,19625.83,56513.46
2017-09-04,99.99,98.01,98.72,14050.89,19955.77,19652.01,56312.85
2017-09-05,99.99,98.01,98.72,13997.43,19762.18,19476.54,56144.8
2017-09-06,99.99,98.01,98.72,13821.37,19589.15,19297.84,55480.2
2017-09-07,99.99,98.01,98.72,13952.16,19707.52,19422.61,55878.19
2017-09-08,99.99,98.01,98.72,14111.67,19915.69,19629.75,55724.67
2017-09-11,99.99,98.01,98.72,14250.27,20138.02,19844.89,56008.77
2017-09-12,99.99,98.01,98.72,14323.89,20252.06,19956.29,56366.16
2017-09-13,99.99,98.01,98.72,14422.94,20428.84,20126.6,56152.54
2017-09-14,99.99,98.01,98.72,14426.48,20397.16,20100.73,55850.32
2017-09-15,99.99,98.01,98.72,14494.34,20500.26,20202.52,55645.15
2017-09-18,99.99,98.01,98.72,14803.73,20771.4,20486.75,56050.1
2017-09-19,99.99,98.01,98.72,14779.39,20854.4,20554.99,56011.16
2017-09-20,99.99,98.01,98.72,14821.64,20901.5,20602.56,55867.46
2017-09-21,99.99,98.01,98.72,14707.94,20725.98,20431.87,55867.34
2017-09-22,99.99,98.01,98.72,14592.51,20723.36,20409.33,55839.73
2017-09-25,99.99,98.01,98.72,14496.87,20802.1,20459.61,55455.06
2017-09-26,99.99,98.01,98.72,14441.86,20820.19,20468.27,55070.38
2017-09-27,99.99,98.01,98.72,14647.98,21222.6,20851.57,55214.07
2017-09-28,99.99,98.01,98.72,14498.59,21185.84,20796.87,54994.35
2017-09-29,99.99,98.01,98.72,14653.11,21312.76,20933.87,55579.92
2017-09-30,99.99,98.01,98.72,14690.76,21381.68,21000.14,55679.1
2017-10-02,100.28,98.25,98.23,14728.4,21450.6,21066.4,55778.27
2017-10-03,100.28,98.25,98.23,14972.64,21580.3,21216.57,56358.26
2017-10-04,100.28,98.25,98.23,14938.2,21447.83,21096.15,56750.03
2017-10-05,100.28,98.25,98.23,15089.22,21699.09,21339.91,56999.79
2017-10-06,100.28,98.25,98.23,15187.15,21810.75,21453.21,57231.87
2017-10-09,100.28,98.25,98.23,15178.24,21839.33,21476.43,57530.11
2017-10-10,100.28,98.25,98.23,15238.25,21780.7,21434.71,57629.93
2017-10-11,100.28,98.25,98.23,15103.88,21525.34,21189.69,57770.73
2017-10-12,100.28,98.25,98.23,15112.88,21452.41,21128.35,57747.34
2017-10-13,100.28,98.25,98.23,14926.92,21153.03,20837.37,57876.6
2017-10-16,100.28,98.25,98.23,15066.5,21257.45,20950.22,58163.56
2017-10-17,100.28,98.25,98.23,15072.65,21345.94,21028.19,57882.67
2017-10-18,100.28,98.25,98.23,15294.48,21672.09,21347.98,58152.41
2017-10-19,100.28,98.25,98.23,15055.99,21548.32,21203.23,57896.83
2017-10-20,100.28,98.25,98.23,15266.05,21819.63,21474.0,57948.66
2017-10-23,100.28,98.25,98.23,15291.11,21866.97,21520.15,57999.6
2017-10-24,100.28,98.25,98.23,15284.18,21923.45,21569.4,57904.72
2017-10-25,100.28,98.25,98.23,15637.54,22330.31,21982.22,58123.13
2017-10-26,100.28,98.25,98.23,15769.19,22664.41,22295.42,58576.29
2017-10-27,100.28,98.25,98.23,15605.92,22484.66,22109.91,58714.04
2017-10-30,100.28,98.25,98.23,15663.75,22457.83,22096.27,58879.14
2017-10-31,100.28,98.25,98.23,15805.76,22628.47,22268.16,58980.11
2017-11-01,100.36,98.72,98.08,15867.24,22557.43,22215.47,59514.11
2017-11-02,100.36,98.72,98.08,15747.16,22443.11,22096.83,59331.2
2017-11-03,100.36,98.72,98.08,16001.72,22851.18,22493.4,59638.21
2017-11-06,100.36,98.72,98.08,15932.66,22675.4,22328.02,59975.67
2017-11-07,100.36,98.72,98.08,16134.73,22875.39,22533.08,60182.6
2017-11-08,100.36,98.72,98.08,16041.83,22783.21,22438.53,60078.03
2017-11-09,100.36,98.72,98.08,16148.35,22857.43,22520.3,59862.11
2017-11-10,100.36,98.72,98.08,16200.96,23022.91,22673.91,59776.12
2017-11-13,100.36,98.72,98.08,16243.95,23136.79,22780.46,59821.49
2017-11-14,100.36,98.72,98.08,16054.39,22929.08,22570.62,59518.9
2017-11-15,100.36,98.72,98.08,15979.02,22844.65,22485.99,59185.21
2017-11-16,100.36,98.72,98.08,15913.99,22646.58,22301.54,59549.22
2017-11-17,100.36,98.72,98.08,15877.94,22358.17,22043.11,60128.41
2017-11-20,100.36,98.72,98.08,15947.24,22501.27,22179.55,60500.61
2017-11-21,100.36,98.72,98.08,16079.24,22527.6,22221.8,61211.52
2017-11-22,100.36,98.72,98.08,15990.1,22328.29,22033.42,60751.18
2017-11-23,100.36,98.72,98.08,15980.58,22434.08,22126.5,60298.16
2017-11-24,100.36,98.72,98.08,16336.18,22963.81,22645.08,60323.95
2017-11-27,100.36,98.72,98.08,15734.49,22263.45,21939.78,60157.56
2017-11-28,100.36,98.72,98.08,15655.42,22227.61,21894.15,60082.79
2017-11-29,100.36,98.72,98.08,15584.51,22229.15,21886.7,60418.39
2017-11-30,100.36,98.72,98.08,15344.78,22410.66,22009.38,59772.83
2017-12-01,100.98,98.65,97.19,15282.42,22328.25,21927.82,59449.38
2017-12-04,100.98,98.65,97.19,15152.68,22023.88,21640.05,59607.34
2017-12-05,100.98,98.65,97.19,15017.24,21835.92,21454.07,58977.23
2017-12-06,100.98,98.65,97.19,14867.78,21873.78,21462.12,58010.18
2017-12-07,100.98,98.65,97.19,15113.18,22317.37,21886.31,58013.18
2017-12-08,100.98,98.65,97.19,15162.12,22284.85,21864.98,58012.31
2017-12-11,100.98,98.65,97.19,15229.71,22275.78,21868.38,57997.33
2017-12-12,100.98,98.65,97.19,15207.73,22409.91,21981.72,57523.62
2017-12-13,100.98,98.65,97.19,15043.46,22057.89,21648.6,57344.41
2017-12-14,100.98,98.65,97.19,15134.03,22069.98,21674.09,57845.57
2017-12-15,100.98,98.65,97.19,14695.9,21570.79,21170.58,57412.76
2017-12-18,100.98,98.65,97.19,14430.22,21154.42,20763.79,57707.42
2017-12-19,100.98,98.65,97.19,14389.68,20983.0,20608.33,58170.44
2017-12-20,100.98,98.65,97.19,14390.35,20972.45,20600.38,58032.09
2017-12-21,100.98,98.65,97.19,14470.74,21116.47,20739.26,58771.79
2017-12-22,100.98,98.65,97.19,14359.15,20820.74,20464.75,58800.23
2017-12-25,100.98,98.65,97.19,14403.64,20888.34,20530.75,58814.82
