Date,AB-INBEV,ABSAGROUP,ANGGOLD,ANGLO,ASPEN,BATS,BHP,BIDCORP,BIDVEST,CAPITEC,CLICKS,DISCOVERY,EXXARO,FIRSTRAND,GFIELDS,GLENCORE,GROWPNT,IMPLATS,INVLTD,INVPLC,MC_GROUP,MONDIPLC,MR_PRICE,MTN_GROUP,NASPERS-N-,NEDBANK,NEPIROCK,NORTHAM,OMUTUAL,PROSUS,REINET,REMGRO,RICHEMONT,SANLAM,SASOL,SHOPRIT,STANBANK,VODACOM,WOOLIES
2010-03-26,0.0,13408.269439999998,27530.0,29254.155856666668,7968.333333333333,25164.33333333333,0.0,0.0,3680.91332,8695.211972333333,2990.333333333333,3333.8419006666663,10105.299858666664,1695.05529,7885.210512000001,0.0,1490.9505123333336,20210.0,3725.293763,4519.102823333334,0.0,4937.287383333332,4096.666666666667,11595.333333333334,20937.409623333333,13647.666666666666,0.0,4360.033452666667,637.692283,0.0,11780.0,6528.367498333333,2.943140333333333,2466.6666666666665,29160.0,7867.333333333333,11541.0,5606.721466666667,2158.490045
2010-03-29,0.0,13433.963073333332,27938.666666666668,29855.90423666667,7942.0,25322.0,0.0,0.0,3661.316701,8635.816312333334,2989.333333333333,3335.789048666666,10037.734574333334,1687.7283676666666,8006.7732,0.0,1473.2284503333333,20769.0,3746.6173813333335,4532.934582999999,0.0,4909.312282333333,4083.3333333333335,11368.333333333334,20880.20058333333,13741.333333333334,0.0,4452.429836333333,640.1893646666667,0.0,11813.333333333334,6565.064833333334,2.9305990000000004,2471.6666666666665,29870.666666666668,7626.666666666667,11413.333333333334,5554.967114666667,2177.215366666667
2010-03-30,0.0,13474.248146666669,27891.33333333333,30197.31726666667,7910.0,25381.33333333333,0.0,0.0,3656.078895,8628.001093666666,2978.6666666666665,3327.675932,10124.872343333334,1695.3370946666666,7990.408992,0.0,1463.054674,21309.666666666668,3671.69656,4425.677779666667,0.0,4949.0496416666665,4014.0,11214.666666666666,21015.0819,14063.333333333334,0.0,4520.777846,638.004418,0.0,11880.0,6489.459480333334,2.916529333333333,2463.333333333333,30582.0,7438.0,11400.333333333334,5515.156074666666,2135.956183333333
2010-03-31,0.0,13490.742826666668,27770.666666666668,30111.48894666667,7853.333333333333,25311.666666666668,0.0,0.0,3665.651437,8824.944597,2968.0,3351.3662326666667,10169.64775,1711.1181583333334,8035.995,0.0,1458.7882516666668,21361.666666666668,3601.002041333333,4338.319297666666,0.0,4895.3247323333335,3997.0,11189.666666666666,21010.681206666664,14029.666666666666,0.0,4550.205461333334,633.0102546666667,0.0,11883.333333333334,6496.975802,2.9718926666666667,2475.333333333333,30360.0,7340.0,11408.0,5534.729836,2131.1955083333337
2010-04-01,0.0,13505.017066666667,28123.0,30868.425066666667,7979.666666666667,25180.0,0.0,0.0,3673.959681,9107.855502666664,2949.6666666666665,3336.113573333333,10191.63328,1708.0183063333334,8107.003974,0.0,1467.3210963333331,21386.666666666668,3608.8783323333337,4348.511120333334,0.0,4930.611506666667,4092.6666666666665,11135.0,21067.890246666662,13867.333333333334,0.0,4599.567913,637.3801476666666,0.0,11843.333333333334,6489.901617,2.960881,2466.0,30120.33333333333,7426.333333333333,11457.666666666666,5565.251633333333,2138.1778316666664
2010-04-02,0.0,9459.06304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-04-05,0.0,13324.210026666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-04-06,0.0,13612.549673333337,29235.666666666668,31296.616546666668,8100.0,25167.0,0.0,0.0,3721.55147,9503.305552333331,2962.0,3321.185438666667,10303.437736666669,1725.208393333333,8261.00286,0.0,1480.1203633333334,21817.666666666668,3680.5333743333335,4425.677779666667,0.0,4937.923181000001,4189.666666666667,11306.333333333334,21165.365656666665,14001.666666666666,0.0,4678.357979333333,639.8772296666667,0.0,11840.0,6525.714679,2.9770923333333337,2466.6666666666665,30922.33333333333,7661.666666666667,11672.0,5582.503084,2208.9532
2010-04-07,0.0,13513.898816666668,29515.33333333333,31136.04474333333,8378.0,25146.33333333333,0.0,0.0,3806.891585,9828.418637333334,3061.333333333333,3324.1061606666663,10312.28557,1728.308245,8299.575636,0.0,1489.9659533333331,21314.0,3699.935946666667,4431.016353333333,0.0,4936.969484666667,4247.333333333333,11304.666666666666,20816.39049333333,13957.666666666666,0.0,4867.580710333333,639.4090266666667,0.0,11800.0,6509.576694333333,3.0104326666666665,2476.6666666666665,31013.33333333333,7889.0,11701.333333333334,5530.748732,2221.0135766666667
2010-04-08,0.0,13199.865536666666,29604.0,30757.259973333334,8228.0,25036.33333333333,0.0,0.0,3748.192035,9955.963002333332,3042.333333333333,3330.5966539999995,10368.05374,1671.3836950000002,8383.442202,0.0,1499.155170666667,21974.0,3669.0070943333335,4429.803041666667,0.0,4908.040687,4150.0,11263.333333333334,20627.16058,13628.0,0.0,4853.341541000001,630.6692403333333,0.0,11756.666666666666,6457.404578999999,2.936105333333334,2448.333333333333,31345.0,7878.333333333333,11525.666666666666,5515.819592,2147.064425
2010-04-09,0.0,13281.387306666666,29773.666666666668,31338.738930000003,8127.0,24889.0,0.0,0.0,3756.680893,10003.166920666668,3042.0,3327.3514073333336,10588.177146666669,1680.965054666667,8452.990086,0.0,1509.0007606666666,22042.0,3646.1466386666666,4410.875370333334,0.0,4905.815395,4184.666666666667,11151.0,20760.50166,13538.666666666666,0.0,4970.419150666667,635.0391336666667,0.0,11723.333333333334,6499.186485000001,2.9819863333333334,2458.0,31136.666666666668,7953.333333333333,11625.0,5500.558693333333,2150.872965
